A1: Ladder,B1: FastSpin-HT,C1: ,D1: ,E1: ,F1: ,G1: ,H1: ,A2: ,B2: ,C2: ,D2: ,E2: ,F2: ,G2: ,H2: 
2.116151,1.351064,1.939594,2.791324,3.236704,2.684188,4.40132,2.872749,3.19893,5.385277,10.8679,27.46351,38.15331,3.198474,1.505553,2.289357
1.93438,1.374672,1.87095,2.627028,3.152777,2.719383,4.340365,2.812676,3.216846,5.307661,11.10255,27.05305,38.60205,3.116005,1.449375,2.324849
1.774645,1.33672,1.845266,2.719293,3.194922,2.734639,4.274086,2.795452,3.031289,5.214626,11.32539,26.45476,38.87445,3.109358,1.494673,2.39673
1.740411,1.265829,1.89304,2.777362,3.135329,2.775155,4.256504,2.715602,3.042202,5.14267,11.16238,25.56627,39.05973,3.227131,1.637787,2.354738
1.658661,1.206141,1.804118,2.815466,3.055734,2.841876,4.235302,2.650291,3.020984,5.36147,10.97604,24.797,40.64921,3.305812,1.72064,2.380898
1.546985,1.23007,1.694942,2.633258,3.125489,2.800289,4.06499,2.613815,3.001281,5.330438,10.90362,24.41739,41.74453,3.263456,1.757526,2.359894
1.632438,1.21238,1.680765,2.596634,3.06317,2.719805,3.98105,2.617861,2.991992,5.335579,10.98713,24.10746,42.26164,3.196325,1.740201,2.343339
1.918202,1.213477,1.638281,2.740687,3.00457,2.663025,3.957426,2.650769,3.237964,5.46602,11.28514,24.16479,42.1991,3.016765,1.725892,2.42841
2.004366,1.227766,1.667596,2.635245,2.970303,2.669834,3.820822,2.677759,3.538107,5.50207,11.14814,23.84328,42.50396,2.703705,1.641091,2.513616
2.051711,1.2096,1.678456,2.51346,3.059808,2.770236,3.902267,2.679586,3.40015,5.384872,10.92008,23.93296,41.97744,2.567021,1.509557,2.4931
1.949844,1.153288,1.725067,2.57173,3.057094,2.711922,4.100335,2.790804,3.21472,5.40238,10.5272,23.76502,40.83109,2.593413,1.493255,2.504581
1.900607,1.056114,1.676313,2.674154,2.964269,2.675193,4.366963,2.835008,3.104835,5.265958,10.20996,23.21386,40.34376,2.739757,1.631064,2.465258
1.941508,1.08916,1.581952,2.790161,2.85125,2.682568,4.475338,2.812746,2.838619,5.296877,10.05682,23.2197,41.38623,2.814304,1.603181,2.353154
1.979217,1.06983,1.484009,2.772435,2.912467,2.56869,4.411073,2.793378,2.713549,5.172503,9.632791,23.27026,42.12786,3.046288,1.586653,2.173636
1.97362,1.088242,1.49583,2.755814,2.633681,2.554025,4.355979,2.751767,2.659108,5.179036,9.593818,23.37742,40.65963,3.220457,1.624784,2.095957
1.753071,1.076548,1.478618,2.677938,2.565061,2.435792,4.327838,2.690487,2.764642,5.251539,9.968105,23.59896,39.85789,3.313022,1.652587,2.192504
1.595108,1.012835,1.61305,2.518169,2.583654,2.43739,4.152517,2.626293,2.758488,5.210857,9.821811,23.78957,38.4711,3.307624,1.663803,2.236549
1.443068,0.9765126,1.685824,2.539294,2.773319,2.441037,4.153577,2.651956,2.685153,5.092076,9.488471,23.57706,36.71193,3.217035,1.668931,2.22904
1.308783,0.9891155,1.783656,2.569999,2.911258,2.360825,4.118359,2.74955,2.758551,5.15654,9.281816,23.22839,34.15485,3.141697,1.707458,2.27187
1.31432,1.018309,1.687659,2.669412,2.920512,2.383146,4.120664,2.836678,2.886049,5.058892,9.572089,23.18681,33.74874,3.014829,1.801306,2.375374
1.574551,1.070971,1.618276,2.693027,2.813162,2.439304,4.029763,2.798401,2.879552,4.979671,9.876147,23.14744,33.42398,2.911123,1.727113,2.271902
1.607434,1.09307,1.565834,2.649199,2.711103,2.449594,3.940287,2.763556,2.781963,4.896141,9.996643,23.07061,32.93323,2.929577,1.665443,2.229347
1.451363,1.011527,1.474141,2.564088,2.551169,2.451467,3.788892,2.696869,2.790338,4.95498,10.28294,22.96563,32.79564,3.001544,1.692542,2.240397
1.273228,1.015595,1.43051,2.498173,2.522068,2.394954,3.714128,2.660551,2.789168,4.830215,10.53179,22.39348,35.12372,3.010895,1.723382,2.322291
1.405628,0.9344214,1.347046,2.463019,2.43246,2.356666,3.567486,2.64925,2.664637,4.728221,10.65566,22.34146,38.07994,2.919318,1.741765,2.376448
1.476313,0.9508768,1.319841,2.418278,2.450641,2.315313,3.496095,2.640902,2.568788,4.558111,10.05638,22.15092,39.64297,2.823826,1.779495,2.292734
1.407346,1.020669,1.31131,2.274752,2.585515,2.318744,3.400358,2.710986,2.476822,4.394272,9.971389,21.84881,39.84125,2.693445,1.756048,2.289208
1.348015,1.014404,1.347203,2.261484,2.635042,2.319214,3.337486,2.730598,2.336478,4.272733,9.088201,22.25952,39.80109,2.632643,1.73754,2.247195
1.334942,0.9994376,1.436275,2.31593,2.455255,2.369873,3.338589,2.749432,2.385234,4.330797,8.480057,22.06268,39.52653,2.614714,1.576797,2.066208
1.03012,1.016507,1.574451,2.361476,2.336448,2.395213,3.387915,2.729495,2.330257,4.390218,8.178979,21.97734,38.16945,2.616854,1.512592,1.995454
0.679741,0.9821641,1.553738,2.503631,2.337123,2.438915,3.475586,2.772038,2.372363,4.486182,8.165256,22.22849,35.97727,2.601683,1.510995,1.964082
0.6544011,0.9242153,1.624052,2.625664,2.437196,2.462396,3.425094,2.78926,2.345353,4.505316,8.168155,22.62576,34.80768,2.675861,1.533921,2.029525
1.009412,0.8442814,1.580518,2.696712,2.334586,2.439998,3.348207,2.769185,2.457091,4.584422,8.349716,22.59501,36.3314,2.68386,1.515928,2.125122
1.126339,0.8220279,1.411557,2.634842,2.248484,2.358776,3.206952,2.750341,2.469823,4.452787,8.41241,22.28615,36.14349,2.72663,1.503984,2.174127
1.009703,0.9284086,1.287149,2.503898,2.214257,2.263331,3.058168,2.734107,2.501276,4.23559,8.564851,22.1712,35.54704,2.718435,1.474679,2.272842
1.069313,0.9177868,1.20469,2.415999,2.186004,2.240409,2.891979,2.693121,2.433359,4.040231,8.177712,22.13158,34.96476,2.695892,1.431712,2.306006
1.291123,0.8716013,1.251728,2.324054,1.986179,2.250643,2.721816,2.705761,2.520844,3.801771,7.945766,21.94722,36.37288,2.54253,1.436788,2.344444
1.440905,0.8864148,1.412997,2.266644,1.889836,2.137442,2.668948,2.711115,2.597051,3.571007,8.242496,21.20223,37.23242,2.367205,1.576771,2.273839
1.500366,0.8464563,1.48991,2.378003,1.903939,2.08754,2.741217,2.776181,2.715004,3.379127,8.69276,20.99689,36.94083,2.267955,1.697887,2.27161
1.557592,0.7740729,1.616199,2.416241,2.03136,2.053827,2.750558,2.765035,2.633982,3.533478,8.791764,20.8772,35.90262,2.331874,1.736887,2.285908
1.623036,0.6861432,1.618728,2.511668,2.122922,2.075834,2.713922,2.728366,2.378117,3.643445,8.575926,20.09246,35.18673,2.532396,1.732858,2.326856
1.442861,0.5963276,1.47886,2.519996,2.200258,2.040319,2.652696,2.700651,2.206891,3.971295,8.563793,19.30522,33.13206,2.681966,1.740274,2.34346
1.088032,0.7172614,1.390992,2.477643,2.253637,1.948644,2.58657,2.672916,2.120842,4.054754,8.659369,19.46734,31.27274,2.685596,1.696618,2.39065
1.011852,0.8033908,1.373505,2.456404,2.285264,1.987727,2.565582,2.641824,2.000684,4.108401,8.359134,19.86593,30.30929,2.620149,1.574342,2.397323
0.9920136,0.8398657,1.349572,2.349053,2.300441,2.014442,2.541469,2.558234,2.037434,3.994579,7.794883,20.44649,31.45326,2.395697,1.55211,2.419179
0.8276765,0.8663608,1.399882,2.355559,2.195616,1.869814,2.561702,2.542371,2.204829,3.831383,7.802974,20.54241,33.16506,2.182694,1.603876,2.413576
0.6119381,0.8491033,1.41554,2.469091,2.13879,1.815633,2.547534,2.622846,2.391744,3.540028,8.193457,20.68727,34.94779,2.175043,1.502227,2.300142
0.2536534,0.8771873,1.461025,2.516224,2.025079,1.880736,2.590969,2.599812,2.347971,3.637774,7.920363,19.97414,33.93143,2.25262,1.395006,2.222153
0.1678308,0.8327863,1.38143,2.575922,1.922544,1.943052,2.582659,2.588418,2.099437,3.746166,7.467566,19.63809,32.97918,2.38499,1.352064,2.15557
0.2424865,0.7325266,1.31789,2.569513,1.85122,1.81369,2.536792,2.626418,1.993766,3.901973,7.441237,19.26263,32.14872,2.448095,1.365539,2.186238
0.2204963,0.6130404,1.300676,2.479542,1.775949,1.647577,2.510582,2.672917,1.931822,3.809164,7.66408,19.09903,31.53281,2.339044,1.37572,2.203991
