A1: Ladder,B1: ZymoMagbead-HT,C1: ,D1: ,E1: ,F1: ,G1: ,H1: ,A2: ,B2: ,C2: ,D2: ,E2: ,F2: ,G2: ,H2: 
95.16869,2.36429,26.09669,2.422769,9.50572,8.761985,13.53234,65.30191,40.70782,92.56419,138.528,80.38223,46.21326,20.61334,50.38158,62.91642
95.53664,2.228049,23.8571,2.341986,9.295716,8.771428,12.98349,56.71913,36.31507,80.98991,120.5973,71.87793,40.01916,18.69525,52.35439,61.14206
97.30376,2.129637,21.83858,2.341284,9.004545,8.778428,12.49597,49.0709,32.84831,70.46647,104.149,65.08373,35.47098,16.70202,54.36388,58.90202
101.2838,2.072424,19.98983,2.318172,8.622627,8.877357,11.82397,42.58374,29.49468,60.90454,89.07181,59.50362,31.79911,14.7422,56.38151,56.03648
106.4606,2.100873,18.39595,2.320066,8.112803,8.943818,11.20137,37.40648,26.74997,52.92569,76.05975,54.92924,28.88263,13.07666,58.3466,52.6646
115.1799,2.182015,17.02493,2.335306,7.594812,9.014678,10.40117,33.13825,24.3819,46.15001,64.92702,51.17697,26.52675,11.39563,60.00153,48.73458
128.0548,2.200164,15.87284,2.383669,7.219993,9.071782,9.482322,29.59566,22.37374,40.46351,55.38038,47.81562,24.68122,10.01083,61.17832,44.32764
147.5487,2.157236,14.97246,2.423514,6.836442,9.025214,8.565365,26.84006,20.49714,35.79521,47.30612,45.01421,23.02733,8.835124,61.75283,39.61464
173.8543,2.116845,14.0964,2.39098,6.53051,8.960029,7.728385,24.50359,19.01731,32.19142,40.76549,42.59985,21.31013,7.685865,61.50544,34.8
207.1028,2.044283,13.36559,2.335447,6.106944,8.88463,6.982619,22.71257,17.71552,28.73593,35.70901,40.38612,19.8946,6.83661,60.72419,30.56948
242.9227,1.938388,12.70419,2.270661,5.713033,8.733029,6.342381,20.92337,16.67204,25.88939,31.54462,38.62103,18.92328,6.119753,59.59563,26.79145
276.637,1.844837,12.06168,2.247767,5.281703,8.566635,5.792525,19.35287,15.66749,23.57703,28.26407,36.64307,17.73072,5.52789,58.04752,23.48532
301.7064,1.878851,11.44629,2.186426,4.822127,8.267561,5.382066,18.0087,14.54814,21.59578,25.71815,35.06266,16.54564,5.045605,55.93898,20.56196
314.7292,1.894611,10.83477,2.132977,4.424205,7.973316,4.875001,16.84388,13.62573,19.95955,23.74329,33.76108,15.47965,4.587708,53.43551,18.0029
311.2052,1.850123,10.31662,2.107236,4.11121,7.665443,4.340488,15.90724,12.81939,18.63225,21.923,32.30658,14.37828,4.131608,50.43407,15.73171
294.3467,1.790962,9.888289,2.110716,3.782581,7.431095,3.991417,15.18502,12.07566,17.59298,20.40118,30.97509,13.373,3.761258,47.09644,13.77991
265.7689,1.757571,9.522019,2.050318,3.532318,7.09678,3.689614,14.6442,11.37635,16.63564,18.98222,30.07851,12.76992,3.396391,43.2473,12.28398
229.7389,1.796116,9.118369,2.011348,3.30369,6.719676,3.506494,14.17901,10.94242,15.6114,17.75035,29.21683,12.26801,3.079978,39.24944,11.18686
191.1243,1.785193,8.80657,1.931018,3.057949,6.312752,3.268092,13.67361,10.44444,14.67204,16.68237,28.66763,11.83476,2.860919,35.42235,10.26491
154.1902,1.777704,8.501322,1.923376,2.928701,5.909626,3.152492,13.07134,9.84592,13.74766,15.88947,27.98202,11.5857,2.71692,31.75394,9.469881
121.9161,1.7707,8.217428,1.918274,2.761873,5.603573,3.059811,12.55746,9.19556,12.87422,15.25819,27.31017,11.40882,2.61587,28.18525,8.891549
96.63966,1.682801,7.917727,1.875724,2.631543,5.33783,2.902438,12.06256,8.612432,12.09287,14.74197,26.93588,11.17074,2.469777,24.82066,8.413046
78.22105,1.532796,7.547987,1.800378,2.528872,5.123943,2.728696,11.69561,8.017534,11.5392,14.30273,26.29886,10.86251,2.343489,21.78019,7.899684
65.63361,1.43939,7.23598,1.730094,2.453612,4.935068,2.600913,11.41129,7.584533,11.01165,13.77589,25.46147,10.50639,2.192132,19.10686,7.455814
56.6587,1.272215,6.777429,1.639787,2.395247,4.67859,2.501566,11.17054,7.114366,10.46432,13.18696,24.59705,10.15217,2.115588,16.94903,7.107515
50.20613,1.194529,6.349083,1.554886,2.389069,4.5101,2.424634,10.93969,6.823166,10.06037,12.52218,23.83562,9.911104,2.010096,15.08336,6.764678
45.85768,1.103848,6.00797,1.431853,2.348315,4.339684,2.316609,10.69862,6.544006,9.594711,11.96771,23.31325,9.536276,1.903989,13.75169,6.381101
41.92521,1.213028,5.79427,1.322568,2.283045,4.157335,2.303783,10.26745,6.31204,9.010366,11.45608,22.82508,9.514002,1.82071,12.66947,6.031959
38.90703,1.320509,5.63789,1.29434,2.219871,4.045374,2.21427,9.932401,6.115062,8.513453,11.10726,22.18577,9.524315,1.700158,11.76186,5.808691
36.35865,1.368366,5.485969,1.257291,2.177526,3.956797,2.052083,9.65191,5.853961,7.959894,10.79975,21.77135,9.447959,1.517312,10.92751,5.630762
33.82603,1.394631,5.301515,1.175807,2.111168,3.849035,1.885033,9.411008,5.611886,7.47425,10.54542,21.25689,9.39807,1.419581,10.14353,5.433413
31.77932,1.345014,5.139415,1.156713,2.053151,3.628313,1.735901,9.296033,5.443238,7.012094,10.1839,20.7832,9.210534,1.277191,9.43534,5.179432
30.07205,1.204311,4.888551,1.113401,2.010652,3.556703,1.639609,9.130279,5.200215,6.597422,9.728347,19.94203,8.954777,1.250723,8.910078,5.018775
28.51822,1.153762,4.617715,1.105644,1.976791,3.545029,1.55673,8.972775,4.806662,6.219056,9.354583,19.02091,8.640862,1.35268,8.429796,4.859909
27.65416,1.11108,4.511427,1.080957,1.863909,3.45085,1.533316,8.758025,4.421061,5.902086,8.86117,17.99722,8.465427,1.389143,8.075881,4.688471
26.80929,1.132739,4.460864,1.042411,1.775343,3.328859,1.537934,8.414562,4.104677,5.587395,8.379166,17.10634,8.343424,1.435356,7.713296,4.535774
26.28638,1.159541,4.366376,1.016153,1.711028,3.241702,1.507299,8.067949,3.979334,5.406654,8.012226,16.25455,8.310457,1.395526,7.30852,4.431667
25.24864,1.184964,4.290371,1.02548,1.672374,3.199759,1.417646,7.75753,3.886396,5.218548,7.680742,15.52929,8.152846,1.366246,7.062406,4.368255
24.22572,1.10571,4.16223,1.008177,1.634603,3.180317,1.437187,7.61065,3.889772,5.005195,7.419611,15.06922,8.006564,1.32831,6.721489,4.321724
23.29466,1.053014,4.038537,0.9697371,1.589837,3.100173,1.41453,7.425776,3.999569,4.872161,7.229909,14.64264,7.852324,1.195095,6.351253,4.186649
22.44355,1.006484,3.94512,0.956089,1.528586,3.190502,1.394875,7.226921,3.936214,4.717188,7.060441,14.25665,7.592543,1.158081,6.04198,4.045338
21.09298,1.082002,3.83147,0.9669382,1.433395,3.184488,1.364836,7.08147,3.670677,4.600128,7.042153,13.76297,7.187991,1.195568,5.849888,3.942286
20.04853,1.116874,3.779825,0.9570649,1.26856,3.119788,1.360758,6.784532,3.360021,4.510548,7.006051,13.05937,7.080663,1.232664,5.719292,3.80603
19.38749,1.057516,3.773543,0.9535339,1.225553,3.054224,1.275026,6.570712,3.134547,4.400196,6.845204,12.40622,7.00713,1.231351,5.596224,3.606386
18.89267,0.9587975,3.755199,0.8880421,1.201271,3.075045,1.177412,6.285973,2.949039,4.243642,6.786501,11.89175,6.910873,1.164168,5.509653,3.525079
17.96175,0.8897936,3.76727,0.8235679,1.199471,3.087276,1.0275,6.078738,2.766402,4.061419,6.679965,11.43822,6.758367,1.066332,5.446236,3.53273
17.41629,0.8029563,3.747187,0.7594928,1.259274,3.036774,0.9545261,5.936337,2.693926,3.897949,6.476863,11.13929,6.678743,0.9549952,5.351931,3.584869
17.0689,0.739965,3.646754,0.7041492,1.299174,2.956663,0.8860295,5.78871,2.676374,3.795655,6.281535,10.83909,6.604314,0.8694143,5.21117,3.661075
17.23335,0.6911902,3.619935,0.6481305,1.302754,2.816623,0.8283319,5.723501,2.646769,3.691755,6.074761,10.49139,6.377659,0.8457513,5.065361,3.553703
16.77072,0.6813419,3.618812,0.6631137,1.309462,2.620208,0.808012,5.605757,2.578161,3.680954,5.942659,10.32642,6.136761,0.8631327,4.97474,3.479629
15.96388,0.7882818,3.552528,0.6853371,1.342726,2.502846,0.7801172,5.417868,2.506238,3.641019,5.872162,10.08435,5.966633,0.8664827,4.936214,3.319965
15.88469,0.8068444,3.525048,0.7400517,1.422857,2.45175,0.7657122,5.391604,2.552613,3.536177,5.649997,9.847166,5.961787,0.8946126,4.950869,3.173286
15.20994,0.7511836,3.479585,0.7162817,1.546418,2.482453,0.8390492,5.418583,2.553933,3.431866,5.539301,9.688971,5.926359,0.95552,4.933415,3.057191
14.52247,0.7439853,3.435082,0.6609944,1.597679,2.560484,0.8862364,5.406729,2.459196,3.327003,5.480428,9.516806,5.832135,0.9749138,4.869987,2.979477
13.93295,0.7856705,3.399837,0.6254994,1.507117,2.646392,0.8588787,5.274465,2.318751,3.250197,5.386505,9.377844,5.775529,0.9847893,4.827294,2.949088
13.81057,0.6892358,3.298303,0.5799165,1.465972,2.698175,0.8478813,5.110389,2.126576,3.187192,5.25107,9.241027,5.490407,1.034824,4.774143,3.0024
13.93961,0.6215817,3.28475,0.5257036,1.346774,2.756937,0.8452877,5.031995,2.015004,3.080711,5.063351,9.012362,5.290754,1.051606,4.665656,3.040834
13.97986,0.5433797,3.256857,0.5362936,1.234857,2.748173,0.8340464,4.827903,1.998178,3.002209,4.883117,8.768315,5.115569,1.053474,4.505835,3.039262
13.92941,0.5919687,3.24445,0.5342066,1.172704,2.796048,0.7960282,4.672758,2.018899,2.950136,4.762933,8.609129,4.994727,0.9484203,4.410172,3.009374
14.06765,0.6452425,3.177358,0.5842543,1.138321,2.719584,0.7858204,4.646995,2.081021,2.894498,4.609432,8.49371,5.019596,0.8903449,4.399053,3.05525
13.66727,0.619756,3.177687,0.627031,1.087999,2.580309,0.8665243,4.739172,2.101147,2.878771,4.500119,8.49093,5.050922,0.870972,4.343057,3.06304
13.47819,0.6148828,3.153544,0.6496119,1.063847,2.431753,0.9131117,4.6211,2.080996,2.82606,4.374475,8.53557,5.146852,0.8691665,4.15717,3.03431
13.42844,0.6541582,3.141643,0.6992311,0.9901834,2.338646,0.7908174,4.400019,2.001466,2.868857,4.242408,8.492846,5.048153,0.7568539,4.027324,2.985924
13.11815,0.6962411,3.119299,0.7167603,0.9077532,2.292141,0.7441216,4.194749,1.876169,2.814618,4.117972,8.411559,4.923096,0.7581747,3.900083,2.962567
12.6626,0.7534724,3.09634,0.7105557,0.8197941,2.306647,0.6714434,4.04881,1.753356,2.71881,3.94617,8.268389,4.76653,0.665468,3.851514,2.893781
12.28168,0.6746942,3.064287,0.6743259,0.8209334,2.355483,0.6321389,3.891452,1.767388,2.662247,3.836984,7.884314,4.666947,0.6044345,3.82989,2.837967
11.86665,0.6172368,3.068784,0.6237028,0.8005967,2.441126,0.58172,3.828643,1.751689,2.610598,3.789531,7.60042,4.475263,0.5639456,3.91618,2.809691
11.32335,0.6572483,3.03198,0.6132372,0.8243077,2.438779,0.5638732,3.79553,1.666485,2.465815,3.759098,7.430433,4.309714,0.5872961,4.036845,2.731779
10.93696,0.5623281,3.039844,0.5599722,0.8563043,2.369986,0.5904998,3.890113,1.585156,2.36948,3.789074,7.083699,4.17722,0.5853506,3.999851,2.71503
10.5181,0.4446663,3.019972,0.5616666,0.8863472,2.385557,0.6222507,3.69351,1.525688,2.30859,3.82111,7.106243,4.114359,0.6318242,3.885195,2.754672
10.54715,0.4301783,2.973866,0.5380059,0.9919896,2.388319,0.6347142,3.570764,1.3963,2.379958,3.826735,6.934255,4.162086,0.6414987,3.709476,2.738961
10.55913,0.521333,2.929685,0.526396,1.007376,2.362432,0.6294211,3.501012,1.442592,2.446005,3.785393,6.784186,4.322014,0.6438283,3.568901,2.754184
10.41559,0.5424114,2.876826,0.5242693,0.9858568,2.365621,0.6515913,3.433484,1.415839,2.496688,3.665511,6.694202,4.585303,0.6245023,3.506795,2.711651
10.42317,0.5143641,2.820142,0.4919392,1.05352,2.355502,0.6684334,3.349602,1.43512,2.557742,3.604784,6.379067,4.937086,0.565227,3.496311,2.705109
10.31414,0.5034661,2.785829,0.4455081,1.088849,2.339146,0.6395191,3.362195,1.461857,2.537341,3.451945,6.310373,4.961552,0.5182381,3.624102,2.758333
9.996166,0.5588801,2.798444,0.452841,1.069519,2.244244,0.6088969,3.338178,1.545749,2.343627,3.293514,6.298905,4.907678,0.5148379,3.690655,2.722448
9.835046,0.5354228,2.821814,0.4571126,1.08364,2.20604,0.5787023,3.283431,1.579256,2.223074,3.247968,6.158429,4.827261,0.5140273,3.685735,2.812817
9.364624,0.4839127,2.841468,0.4953946,0.9349137,2.330434,0.5712972,3.20892,1.537964,2.092476,3.332001,6.108141,4.727211,0.488941,3.662861,2.860856
9.064639,0.4961758,2.841199,0.4771163,0.8545846,2.345863,0.5886968,3.143172,1.369557,2.062586,3.349909,5.857631,4.713288,0.5417398,3.638221,2.885341
8.894471,0.4305834,2.87456,0.4848209,0.7680656,2.353265,0.5534455,3.075186,1.361092,2.081219,3.329747,5.703146,4.656995,0.5772867,3.618821,2.872567
8.753311,0.3644831,2.88733,0.5150214,0.6301636,2.419313,0.555431,2.992948,1.311336,2.090369,3.222306,5.47943,4.641361,0.5907576,3.645091,2.736382
8.818258,0.3631769,2.836013,0.5185722,0.6325407,2.48465,0.5518992,2.940101,1.207979,2.130391,3.10481,5.381488,4.740716,0.5897871,3.649357,2.619379
9.064171,0.3305183,2.815459,0.48308,0.7300118,2.439181,0.5294681,2.936126,1.206846,2.148492,2.973752,5.543782,4.692448,0.5506887,3.545965,2.443121
9.199816,0.3030291,2.82409,0.4539926,0.8235473,2.365176,0.5361053,2.872461,1.255711,2.101041,2.979637,5.713326,4.632989,0.5670086,3.498319,2.398608
9.384191,0.3663726,2.821893,0.4447804,0.9111427,2.283723,0.5561622,2.752565,1.280301,2.054248,2.942627,5.813631,4.60439,0.5564135,3.443602,2.390082
9.241289,0.4341992,2.860036,0.4112552,0.8771019,2.177413,0.5828465,2.66568,1.251287,2.003738,3.015448,5.880689,4.622993,0.5443647,3.404017,2.372789
8.887434,0.4697171,2.834767,0.4007567,0.9370436,2.049067,0.6167841,2.58155,1.174368,1.991377,3.014784,5.730809,4.52878,0.5674107,3.332277,2.374791
8.238194,0.4668056,2.811924,0.3986672,0.9436038,1.931507,0.629193,2.460967,1.093603,1.959987,3.101407,5.593038,4.503159,0.5537556,3.313755,2.434543
7.92077,0.5376559,2.766412,0.4164451,0.9103196,2.038005,0.5814214,2.387425,1.026418,1.973151,3.298743,5.461515,4.343604,0.4574926,3.356129,2.402907
7.594672,0.5251074,2.631052,0.4391911,0.9445636,2.144149,0.5456588,2.457849,0.9160522,2.03643,3.296686,5.485632,4.123713,0.4958543,3.403626,2.300892
7.525304,0.519164,2.584661,0.4595112,0.9222963,2.131362,0.5159788,2.473956,0.9466211,2.118778,3.416352,5.5046,4.169368,0.4618061,3.346462,2.178812
7.443811,0.5641786,2.508204,0.4708675,0.915458,2.16048,0.5304393,2.45895,0.9873648,2.061538,3.497129,5.551042,4.306723,0.5046461,3.352867,2.161338
7.336044,0.5959462,2.479691,0.4961401,0.8761051,2.125346,0.5368758,2.400651,1.032153,1.97538,3.364861,5.547603,4.301714,0.5165229,3.348171,2.249177
7.293489,0.5989466,2.51304,0.5451594,0.8115249,2.133486,0.5590437,2.390266,0.9950811,1.902941,3.380464,5.578856,4.429852,0.5780644,3.341054,2.292312
7.259078,0.5833983,2.59816,0.6378058,0.7883219,2.111826,0.5921793,2.40069,1.103857,1.888515,3.379721,5.798053,4.27919,0.6532146,3.274505,2.290794
7.313435,0.5603555,2.609472,0.6631431,0.814788,2.149509,0.6111487,2.331397,1.088278,1.929776,3.374855,5.959902,4.293659,0.6357877,3.249125,2.286697
7.844987,0.5345904,2.55937,0.6413769,0.8768425,2.19857,0.6140118,2.300359,0.9931622,1.980399,3.496227,5.945161,4.139588,0.582094,3.182108,2.246434
7.937836,0.4312536,2.505457,0.616932,0.9674772,2.192448,0.6439887,2.334589,0.9548637,2.034153,3.551439,5.764622,3.882183,0.6313771,3.163826,2.221317
7.801721,0.394502,2.464481,0.6161735,0.9836928,2.1085,0.6153572,2.321169,1.028821,2.086004,3.64272,5.427383,3.743519,0.573895,3.119992,2.131232
7.489301,0.363355,2.414671,0.5867351,0.9746707,2.115633,0.5460253,2.282001,0.9575452,2.064752,3.695919,4.967591,3.846941,0.545045,3.07811,2.169856
6.93142,0.3693923,2.412064,0.5684628,0.9178841,2.123721,0.4942395,2.227124,0.9547869,2.010874,3.670503,4.643069,3.772223,0.5589213,3.06235,2.202868
6.470547,0.3441625,2.475442,0.5919139,0.8870148,2.1577,0.4597406,2.223804,0.9617212,1.925983,3.715542,4.62644,3.675719,0.5274685,3.13113,2.230762
6.214658,0.4248335,2.521039,0.6169152,0.8599092,2.203613,0.4099924,2.252399,1.038594,1.921085,3.699103,4.94309,3.46739,0.5443634,3.181297,2.130756
6.24193,0.4059214,2.500463,0.6384698,0.8770578,2.318084,0.4405402,2.242929,1.069031,1.890281,3.620768,5.309298,3.369703,0.508707,3.369652,1.977982
6.379421,0.4362535,2.407807,0.6272917,0.9456201,2.334704,0.5182089,2.211823,1.019744,1.894753,3.518966,5.502758,3.213034,0.4809906,3.408652,1.956508
6.718245,0.4251693,2.342467,0.5860128,0.9886041,2.308502,0.5913021,2.243703,1.064938,1.957257,3.492908,5.703082,3.248169,0.4597541,3.381521,2.008859
6.974144,0.4825209,2.267197,0.5395033,1.053263,2.327053,0.6750593,2.222952,1.113746,2.0288,3.458385,5.657682,3.195792,0.487332,3.363519,2.086699
7.34669,0.4159198,2.178638,0.4895622,1.083045,2.36345,0.6659463,2.225474,1.038469,2.095791,3.54375,5.346987,3.176199,0.5281637,3.237147,2.128847
7.318742,0.3971319,2.17622,0.4724118,1.035793,2.42125,0.6536801,2.199121,1.05346,2.178847,3.581997,4.895663,3.175774,0.5834025,3.114996,2.154127
7.350307,0.3388388,2.201994,0.4394982,1.028341,2.397459,0.6055806,2.173574,1.018053,2.146785,3.562792,4.673419,3.036434,0.6334519,2.99561,2.17344
7.063289,0.3160246,2.22598,0.4365071,0.9845457,2.415741,0.5255823,2.145579,0.9460615,2.071014,3.559641,4.571814,2.788505,0.674056,2.939972,2.144019
6.888286,0.296709,2.263449,0.4618019,0.9814213,2.408117,0.507283,2.062498,0.8957183,2.008789,3.510582,4.642932,2.743546,0.6659374,2.956597,2.073204
6.720631,0.3326792,2.310905,0.4868466,0.9601082,2.38501,0.4768285,2.039546,0.85038,1.937969,3.500935,4.688549,2.696996,0.65231,2.937436,2.087395
6.95715,0.3571005,2.259836,0.496398,0.9387969,2.379665,0.4504886,2.030701,0.8979442,1.934015,3.452827,4.940069,2.909301,0.5967655,2.98632,2.12755
6.710261,0.4256091,2.205662,0.4576385,0.9749916,2.455818,0.5139363,1.996232,0.9340125,1.856953,3.408605,5.028238,2.990778,0.546189,2.962322,2.13417
6.554716,0.508451,2.122368,0.4990391,0.9650141,2.421606,0.5382969,1.973789,0.8956306,1.799853,3.377156,5.087149,2.95507,0.5409095,2.976368,2.073707
6.263479,0.5980353,2.042272,0.5129423,0.9398875,2.417194,0.5139723,1.981386,0.8392994,1.759999,3.352856,4.911319,2.927941,0.5307655,2.996772,2.021174
5.997903,0.5749423,1.978647,0.4841124,0.9282013,2.406306,0.4817427,1.977072,0.7113898,1.721161,3.276894,4.786997,2.866605,0.5035917,2.953531,1.946013
5.574177,0.4961022,1.966981,0.4964591,0.9154843,2.401404,0.4702638,1.976399,0.6170706,1.667319,3.243901,4.846284,2.764701,0.4656639,2.92451,1.921438
5.394005,0.4485491,2.00631,0.4939156,0.932618,2.423496,0.4679535,1.983518,0.6196787,1.722851,3.208552,4.982594,2.753603,0.424672,2.96516,1.879537
5.583817,0.400436,2.095444,0.5023889,1.013077,2.388534,0.441069,2.026558,0.6936378,1.762891,3.182726,5.107916,2.626987,0.4211022,2.99483,1.868353
5.849771,0.3490128,2.107972,0.4703861,1.057081,2.429369,0.4523553,2.061024,0.784266,1.710238,3.150284,5.106218,2.570808,0.404248,3.051835,1.889964
5.724463,0.247367,2.097068,0.4516054,1.09172,2.503503,0.5004152,2.03196,0.8379962,1.673248,3.045137,5.043952,2.46002,0.4052416,3.014509,1.949701
5.809912,0.2683856,2.071622,0.4540121,1.099067,2.429162,0.4649344,1.954413,0.8788273,1.592327,3.016522,4.985657,2.265429,0.4447257,2.904133,2.025989
5.883569,0.3245095,2.017456,0.4475201,1.102558,2.401872,0.4363188,1.925097,0.8954188,1.529149,2.983192,4.936651,2.207721,0.4922615,2.848205,2.069446
5.799707,0.3262769,1.938183,0.42741,1.094863,2.316368,0.4348715,1.928204,0.81182,1.450181,2.945529,4.829004,2.314949,0.5183343,2.797122,2.101486
5.516541,0.3343988,1.917198,0.4829372,1.042255,2.238977,0.4146383,1.937538,0.74415,1.422939,2.929129,4.770746,2.439478,0.5125681,2.809763,2.127081
5.146616,0.3207051,1.910839,0.5628038,1.021855,2.222744,0.3694407,1.909276,0.8088095,1.445762,2.85716,4.934065,2.590725,0.5296977,2.894543,2.085128
5.093717,0.2595997,1.922537,0.6228294,1.104256,2.155461,0.3332822,1.903386,0.8368612,1.512987,2.842094,5.096145,2.603462,0.6651437,2.961184,1.987598
4.832476,0.2367159,1.935444,0.6818875,1.161301,2.157857,0.3834415,1.878817,0.8606417,1.508919,2.884165,5.023135,2.758009,0.7195505,3.011268,1.943282
4.944864,0.1605016,1.902043,0.6720753,1.236164,2.203127,0.4508737,1.828572,0.8410733,1.575649,2.970699,4.892088,2.666641,0.7487091,3.082307,1.985573
5.230084,0.255646,1.877064,0.6391909,1.278547,2.228277,0.4240453,1.713222,0.8173308,1.621728,3.079115,4.932013,2.645733,0.7105333,3.042377,2.026702
5.228913,0.3945534,1.8343,0.5617384,1.223211,2.299414,0.3852138,1.688204,0.8295146,1.64415,3.061745,5.11687,2.618979,0.7031446,2.977216,1.986862
5.27722,0.5661998,1.798587,0.4917675,1.157957,2.306216,0.4106498,1.722661,0.7627933,1.670025,2.999095,5.027698,2.46647,0.6104683,2.978503,1.955124
4.945759,0.7154725,1.792444,0.4711044,1.094568,2.307881,0.3689184,1.741659,0.7081331,1.640028,2.866623,4.940487,2.320455,0.5198501,3.064828,1.939019
4.888453,0.7724733,1.758032,0.4789578,1.010665,2.287774,0.3172572,1.740585,0.712185,1.580756,2.790982,5.049892,2.353629,0.4678219,3.032384,1.956063
4.962911,0.7384394,1.657097,0.4704686,1.028025,2.285758,0.3281627,1.78294,0.6297489,1.590731,2.74595,5.269914,2.369214,0.454308,2.915333,1.890833
4.990822,0.5522204,1.657309,0.4771129,1.098149,2.231194,0.419901,1.76415,0.643796,1.656611,2.723976,5.183959,2.448548,0.5028939,2.825214,1.851898
5.268913,0.3894444,1.600721,0.5071805,1.15211,2.10535,0.5023698,1.764534,0.6258836,1.738858,2.725245,5.116791,2.526927,0.5735043,2.767502,1.884087
4.915524,0.3789487,1.634411,0.5307038,1.240569,2.111181,0.5518918,1.801911,0.5706027,1.786086,2.736975,5.176866,2.729306,0.6346288,2.70197,1.84121
4.614848,0.3624043,1.704412,0.5388991,1.221423,2.186074,0.5820596,1.861261,0.633199,1.72675,2.624918,5.231372,2.775574,0.6585234,2.627094,1.782666
4.268957,0.3600133,1.774928,0.5129555,1.240513,2.260743,0.6395105,1.937673,0.6146868,1.625172,2.547225,4.995073,2.649513,0.5311429,2.648707,1.714328
3.908769,0.4326578,1.783951,0.4968227,1.206334,2.278672,0.6679018,1.937921,0.7081383,1.495248,2.357959,4.75505,2.356879,0.3830985,2.705524,1.602714
4.128592,0.4718682,1.757032,0.4623574,1.139951,2.295601,0.6439239,1.935794,0.7333503,1.342428,2.355566,4.651415,2.157691,0.3324393,2.734607,1.596955
4.102547,0.4736553,1.682478,0.4343573,1.077621,2.345546,0.6179862,1.940369,0.7157814,1.251355,2.459783,4.701002,2.049399,0.2554635,2.694852,1.587316
3.854774,0.3935375,1.609367,0.3962864,1.039282,2.454642,0.592291,1.905699,0.771607,1.246005,2.449709,4.866714,2.075835,0.2982493,2.655972,1.565228
3.69257,0.3119854,1.554235,0.4103352,1.006516,2.447929,0.5363963,1.870922,0.712487,1.26091,2.444197,4.988249,2.297679,0.3870215,2.608165,1.569932
3.511042,0.2791657,1.552875,0.4526843,1.051351,2.443338,0.5163577,1.897148,0.5902693,1.309922,2.458731,5.124569,2.482533,0.5394481,2.580556,1.612406
3.624188,0.2943337,1.579883,0.473858,1.060105,2.479138,0.4968725,1.894237,0.5383329,1.298005,2.401283,5.184819,2.660806,0.5352584,2.574405,1.628726
3.47004,0.2890429,1.589607,0.4458298,1.047087,2.401347,0.471408,1.900699,0.5173733,1.275798,2.40276,5.14183,2.669667,0.4532669,2.583299,1.648983
3.408026,0.2825673,1.604576,0.3960181,0.9959866,2.23352,0.4524779,1.883613,0.5724739,1.293659,2.329609,5.052523,2.494215,0.3851853,2.565986,1.613092
3.563786,0.3076873,1.644721,0.3621237,0.9636025,2.109196,0.4580525,1.852565,0.6333698,1.23685,2.34166,4.923589,2.277832,0.3834814,2.607028,1.551389
3.573535,0.324158,1.65589,0.2993225,1.003455,1.965219,0.4305204,1.890335,0.6507312,1.168249,2.463382,4.876662,2.204912,0.3438859,2.710929,1.536154
3.495885,0.3381393,1.662445,0.3030332,1.016033,1.914966,0.3661693,1.887447,0.6626713,1.114748,2.50547,4.971633,2.211617,0.3933983,2.64258,1.572103
3.680077,0.3061265,1.705142,0.3367952,1.058688,1.97546,0.3584907,1.897361,0.5738052,1.170391,2.565181,4.912706,2.228705,0.436998,2.61318,1.612799
4.20469,0.3176797,1.729232,0.3942908,1.126006,2.035896,0.4250465,1.897167,0.4210213,1.260484,2.589852,4.709988,2.273502,0.4987051,2.568199,1.66911
4.686948,0.3791953,1.682945,0.4419625,1.134526,2.113121,0.4652569,1.894084,0.3219188,1.282669,2.407045,4.62076,2.22316,0.4551193,2.517451,1.69661
4.624413,0.3375128,1.586563,0.4899591,1.068575,2.175074,0.4658414,1.933248,0.303185,1.289455,2.260925,4.514869,2.196835,0.4691316,2.477345,1.678589
4.559527,0.34664,1.467215,0.4987771,1.009572,2.283291,0.4591167,1.934183,0.265696,1.239975,2.114588,4.467986,2.111251,0.4833794,2.428659,1.703043
4.398187,0.4736958,1.395409,0.5435431,1.029858,2.253739,0.4605672,1.87829,0.2225457,1.11663,2.031249,4.346544,2.070606,0.4737285,2.519244,1.788252
3.86343,0.5457279,1.363534,0.49654,1.121766,2.164029,0.4329097,1.836958,0.2192201,1.063523,2.010021,4.459111,2.029046,0.4675189,2.584979,1.749908
3.686904,0.6195447,1.308119,0.5011085,1.164034,2.070465,0.4075005,1.836734,0.2162567,1.069587,2.096462,4.590131,2.005998,0.5174499,2.55154,1.757467
3.37276,0.6510743,1.352953,0.5115269,1.15693,2.067356,0.4100967,1.83781,0.2175137,1.04285,2.323074,4.743598,1.918275,0.5443805,2.486808,1.746566
3.403096,0.6295771,1.401975,0.5338936,1.166218,2.092298,0.4654065,1.881866,0.2070534,1.058696,2.473869,4.767642,2.009042,0.5023704,2.419947,1.676091
3.553162,0.5521364,1.413571,0.556351,1.125004,2.127142,0.4947566,1.968755,0.3200529,1.099873,2.445978,4.910225,2.023987,0.4550399,2.346672,1.640421
3.419752,0.3463933,1.409395,0.5536281,1.055004,2.182028,0.5058719,2.099626,0.3976212,1.113867,2.399944,4.915513,2.031354,0.4646386,2.332296,1.601022
3.369376,0.2869352,1.397837,0.5264989,1.013528,2.303155,0.533478,2.247014,0.4506788,1.15389,2.305955,4.75768,2.090905,0.4665955,2.379539,1.691544
