A1: Ladder,B1: PowerSoil-HT-Organic-1,C1: PowerSoil-HT-Organic-2,D1: PowerSoil-HT-Organic-3,E1: PowerSoil-HT-Sand-Clay-1,F1: PowerSoil-HT-Sand-Clay-2,G1: PowerSoil-HT-Sand-Clay-3,H1: PowerSoil-HT-Sand-1,A2: PowerSoil-HT-Sand-2,B2: PowerSoil-HT-Sand-3,C2: PowerSoil-HT-Clay-1,D2: PowerSoil-HT-Clay-2,E2: PowerSoil-HT-Clay-3,F2: PowerSoil-HT-Beach-Sand-1,G2: PowerSoil-HT-Beach-Sand-2,H2: PowerSoil-HT-Beach-Sand-3
326.6776,52.26495,56.73192,65.59588,130.4362,109.4927,97.95442,24.26223,43.70819,44.35698,181.6174,209.9879,0.7842691,1.534186,0.9765344,1.536133
362.9177,45.9712,51.10299,59.07538,116.4525,93.57246,86.68629,22.09528,38.31792,39.48278,163.72,192.0117,0.7899355,1.328307,0.9607247,1.435337
377.3928,40.48725,46.24784,53.36607,104.9778,80.26755,76.85857,20.39087,33.79755,35.16026,148.6268,177.7586,0.8143967,1.176533,0.9365441,1.318312
371.0006,36.01236,42.33573,48.62249,94.448,68.8255,68.37235,19.08198,29.68568,31.29811,135.7947,166.06,0.7788645,1.021921,0.883508,1.223961
345.5243,31.91086,39.08779,44.44928,85.37177,59.28749,60.74581,17.95928,26.14737,28.00307,123.5956,157.0426,0.7212593,0.943943,0.8740478,1.192807
309.6715,28.47028,36.29875,40.95884,78.3885,51.34106,54.28988,17.02047,23.11001,25.14248,112.501,148.9207,0.6555883,0.860055,0.7940144,1.201443
268.2171,25.70756,33.9858,38.11787,72.81699,44.99881,48.67803,16.02241,20.53059,22.7499,102.9693,142.8637,0.6231568,0.8319655,0.741999,1.237045
226.6935,23.49671,32.28664,35.58168,67.8827,39.88936,44.21008,15.11182,18.05884,20.66177,95.76896,137.2204,0.6279521,0.825221,0.7272733,1.278116
189.061,21.58213,30.87087,33.36504,63.4795,35.02835,40.46421,14.33638,15.79295,18.86507,90.06197,131.2259,0.7265518,0.8110714,0.6691898,1.29679
157.0262,19.74032,29.41802,31.6127,59.1219,31.24569,37.29829,13.54289,13.96691,17.3342,84.93392,126.5363,0.7283149,0.7535069,0.6376424,1.241087
131.1111,18.04218,28.10978,29.88066,55.56311,28.05366,34.75315,12.82483,12.43109,16.09495,80.9628,122.452,0.7273635,0.7272658,0.5653083,1.143958
115.8269,16.66177,26.99022,28.40208,51.75061,25.19519,32.61086,12.29003,11.0273,14.95473,77.853,118.4016,0.7210989,0.7041468,0.4802934,1.083914
104.3577,15.22283,26.096,27.06057,48.4866,22.81236,30.81491,11.73653,9.939504,14.02091,74.81354,115.2298,0.6671721,0.7559024,0.4766511,1.044707
97.61682,14.09635,25.08716,25.72741,45.95755,20.72768,29.11495,11.21516,9.193523,13.1692,70.7063,112.7001,0.6223074,0.7530478,0.5092392,1.046445
94.3953,13.19915,24.37242,24.54652,43.3988,19.06491,27.61624,10.73364,8.630169,12.39313,66.40722,110.0906,0.6275039,0.6824586,0.5568919,1.037351
94.17722,12.35833,23.77434,23.45365,40.69101,17.54834,26.16632,10.22597,8.031599,11.72701,63.15515,107.1406,0.6145006,0.7136007,0.6672056,1.077345
95.87341,11.59705,23.23315,22.39428,38.48729,16.07715,24.88279,9.793611,7.48735,10.97583,59.97892,104.3036,0.6585186,0.7302452,0.7379524,1.11085
99.94785,11.03861,22.49682,21.4845,36.37017,15.11825,23.61155,9.353027,7.062245,10.51409,57.21609,102.1014,0.670156,0.7624104,0.7558418,1.106098
106.7778,10.45653,22.05651,20.59951,34.34151,14.2736,22.40787,8.953926,6.583168,10.12554,54.66032,100.5803,0.7085393,0.7378553,0.7104904,1.096967
116.7472,10.02047,21.57146,19.72771,32.66455,13.44387,21.37243,8.665193,6.198595,9.790177,53.26088,99.74248,0.7006004,0.8254045,0.6881821,1.154463
130.6236,9.535763,21.00938,18.91176,31.75227,12.57385,20.53619,8.307984,5.921977,9.540432,51.87484,99.46681,0.6873655,0.8924394,0.7201322,1.17809
151.7821,9.201994,20.33159,18.18637,31.36235,11.87663,19.75548,8.018829,5.724835,9.321048,50.48302,99.16079,0.673787,0.8382015,0.7074269,1.12803
179.2761,8.852418,19.93187,17.68765,30.65161,11.30538,18.95816,7.714499,5.521605,8.962058,48.39967,97.74379,0.6728849,0.6831608,0.668582,1.056009
212.038,8.530875,19.60483,17.19373,29.53834,10.80568,18.15908,7.490355,5.265659,8.652992,46.67538,96.2324,0.6125483,0.6295795,0.6137689,1.010352
245.5429,8.118146,19.39252,16.60683,28.09667,10.31744,17.3558,7.150322,4.953428,8.25621,45.30819,94.62467,0.6072288,0.5739455,0.5617403,1.010644
275.0157,7.865319,19.05845,16.07841,26.6682,9.912067,16.59947,6.899023,4.801763,7.933768,44.16512,93.36813,0.6121581,0.558286,0.4955799,1.015178
294.1407,7.541062,18.8644,15.68016,25.16342,9.667467,15.97857,6.677162,4.643507,7.594775,42.68136,91.89108,0.6244543,0.5390656,0.5855082,1.074284
299.7805,7.314099,18.65186,15.34824,24.08706,9.507016,15.38957,6.447158,4.530685,7.421853,41.25276,91.43909,0.640506,0.5689283,0.6589779,1.173152
290.6492,7.23804,18.1265,14.96835,23.28248,9.389185,15.00497,6.316051,4.458522,7.318613,40.29166,91.33646,0.6888412,0.6129004,0.7846567,1.188915
269.6971,7.15027,17.70135,14.59631,23.2963,9.243532,14.60089,6.278961,4.493639,7.155072,39.34088,90.92383,0.6884835,0.6003827,0.839701,1.121499
240.1422,6.964806,17.42821,14.40376,22.91781,9.030568,14.22329,6.220242,4.391924,6.927305,38.2028,90.70686,0.6815951,0.5275427,0.8061719,1.008891
206.7927,6.743086,17.10679,14.22646,22.58054,8.915537,13.8834,6.150185,4.232192,6.822693,36.7738,90.86284,0.6368103,0.5350409,0.702282,0.9757193
173.4977,6.466824,16.83452,14.0059,22.06541,8.664105,13.29707,5.961419,4.069818,6.755503,35.45475,89.87329,0.5767221,0.5697654,0.5632793,0.9857155
142.6161,6.381733,16.39363,13.78372,21.46428,8.229926,12.83868,5.76997,4.023247,6.646718,33.96818,89.26899,0.5660479,0.5323593,0.3905789,0.9594603
115.6808,6.231993,16.01109,13.66315,20.80268,7.860673,12.39367,5.545266,3.928692,6.512735,32.78732,87.93321,0.4962488,0.5386469,0.3419784,0.938396
94.22778,6.152273,15.82056,13.60765,20.40958,7.694609,11.92221,5.183179,3.818782,6.484318,31.78559,87.06339,0.4716987,0.4836103,0.2351822,0.9545333
77.04919,6.124569,15.48989,13.4159,19.78756,7.582015,11.76019,4.932518,3.801735,6.3777,30.69739,86.77328,0.495352,0.4303305,0.2532094,0.9738818
64.20058,6.116456,15.15852,13.17985,19.81097,7.298819,11.44499,4.751822,3.845441,6.247395,30.15432,86.21854,0.4860668,0.3726438,0.3138933,0.9285995
54.28158,6.004888,15.03695,12.89015,19.66157,7.045022,11.21085,4.592905,3.80429,6.030312,30.02151,86.13163,0.4978146,0.3500674,0.3610689,0.8253396
46.62445,5.811706,14.68241,12.5827,19.491,7.071128,11.05968,4.398802,3.767974,5.78267,29.51543,85.1552,0.5324336,0.3777668,0.4511653,0.7490003
40.93053,5.565359,14.34958,12.29366,19.46918,7.074729,10.65375,4.145153,3.744632,5.625636,28.60032,84.23498,0.5652226,0.4005947,0.4792016,0.7890292
35.92216,5.505339,13.95184,12.03088,19.58773,6.993694,10.40716,4.026917,3.8222,5.487604,27.54453,82.88989,0.6009237,0.4020389,0.4620579,0.7695782
31.51565,5.492564,13.6216,11.75234,19.44419,6.805244,10.16244,3.982674,3.803603,5.446614,27.34432,80.99602,0.5676008,0.4211981,0.4704689,0.7160626
28.04338,5.482983,13.37125,11.62635,18.96664,6.95587,9.954977,3.790083,3.650254,5.395423,26.78095,78.93608,0.5550454,0.3852287,0.4613145,0.7535104
25.06436,5.418432,13.06746,11.59358,18.05985,6.914786,9.762177,3.655165,3.504731,5.32006,26.19461,77.69473,0.5215138,0.3851479,0.4499171,0.8670706
22.55923,5.391714,12.71734,11.5012,17.75987,6.762656,9.426933,3.49672,3.34935,5.287104,25.66125,75.86586,0.4430113,0.4089559,0.4293537,0.9565365
20.02709,5.304729,12.58425,11.33197,17.3604,6.636835,9.170061,3.373103,3.252576,5.118248,25.09603,74.30159,0.3575657,0.4520926,0.3707822,0.9264776
17.98292,5.08071,12.26753,11.07435,16.78642,6.53758,8.90988,3.318151,3.185269,4.862083,24.57626,72.33904,0.3150752,0.4827032,0.359077,0.8428854
16.64028,5.004369,12.0337,10.9168,16.45152,6.410586,8.536713,3.232823,3.165541,4.844266,23.54912,70.7027,0.3399765,0.4853701,0.337314,0.8159317
15.25078,4.944088,11.77627,10.77425,16.21977,6.291676,8.412174,3.321822,3.253647,4.897804,22.73178,68.18008,0.3945555,0.5058787,0.3385568,0.789135
14.20048,4.957727,11.48918,10.49129,15.86835,6.094947,8.156221,3.446626,3.27933,4.919154,22.38828,65.79356,0.4427728,0.4785784,0.365885,0.7567896
13.50026,5.034635,11.28939,10.32948,15.27575,5.955529,7.921668,3.435965,3.148072,4.885245,21.2769,63.07985,0.4671191,0.3778967,0.363476,0.7164055
12.99722,5.043274,10.9653,10.18447,14.86468,5.801775,7.678524,3.298557,3.144683,4.868581,20.20208,60.85498,0.4721113,0.3182085,0.3685881,0.7494595
12.37604,4.886054,10.66356,10.00573,14.88595,5.622208,7.420034,3.20009,3.046593,4.817772,19.13362,59.83324,0.4381079,0.1872513,0.3139614,0.774231
11.72066,4.805265,10.43649,9.984704,14.68654,5.37527,7.245401,3.057064,2.998621,4.541698,18.57952,59.2447,0.3579472,0.1537361,0.2955586,0.7514013
10.96162,4.591909,10.2738,10.01361,14.59607,5.23928,7.008578,2.948686,2.824126,4.256323,18.87459,58.89371,0.2984107,0.1599224,0.2745881,0.7404276
10.66267,4.48208,10.21464,10.02299,14.65451,5.090262,6.694673,2.827985,2.71461,4.116783,18.66373,58.9351,0.2675208,0.2205481,0.2992162,0.7384545
10.39727,4.338413,10.14821,9.888844,14.19465,5.107265,6.443631,2.837041,2.650335,4.056818,18.7295,57.8079,0.2607291,0.3193816,0.3551058,0.7442876
10.28219,4.180565,10.0705,9.664664,13.97056,5.041923,6.113475,2.847887,2.641337,3.933162,18.4395,56.58988,0.3265255,0.3980844,0.3960624,0.7729392
10.2157,4.229737,10.09635,9.38965,13.66974,4.876675,5.928791,2.82017,2.641965,3.980311,17.88041,54.61839,0.3123445,0.3807963,0.3785106,0.7600276
10.14357,4.222529,9.973157,9.076097,13.46061,4.597928,5.790837,2.862854,2.723632,4.105492,17.24303,52.51031,0.3266749,0.3384284,0.4129928,0.7442266
9.486689,4.191197,9.846531,8.848575,13.33525,4.292576,5.651055,2.981013,2.620303,4.194933,16.31581,51.34825,0.3624289,0.2747788,0.4203302,0.7479815
8.869163,4.094369,9.598652,8.825767,12.95033,4.217328,5.520965,3.0776,2.576149,4.00519,15.75826,50.26791,0.3800831,0.2446348,0.40334,0.7186654
8.115041,3.972382,9.335683,8.857261,12.94931,4.327588,5.415425,2.949937,2.459862,3.866389,15.84936,48.84706,0.3285563,0.2264492,0.3569803,0.7261369
7.606678,4.036949,9.212672,8.86001,12.89331,4.297071,5.241248,2.796345,2.440078,3.685278,15.47447,48.59966,0.3200699,0.2600187,0.311028,0.7620736
7.232872,3.984648,9.130248,8.703595,12.64795,4.251295,5.063118,2.675782,2.341757,3.484041,15.23234,47.10143,0.3085387,0.2651184,0.2711147,0.7649449
7.165946,3.780654,9.021649,8.516904,12.26787,4.313197,5.035629,2.472208,2.264631,3.339456,14.93716,46.66573,0.3162697,0.2398514,0.2430275,0.7751674
7.349124,3.677986,8.973898,8.227213,12.23522,4.307747,5.07354,2.328766,2.255365,3.381403,14.94706,46.08072,0.2822242,0.1747608,0.1695555,0.7588885
7.376637,3.541409,8.873775,8.083945,11.90625,4.217467,4.943005,2.349028,2.230493,3.395346,14.70482,45.07344,0.2709363,0.1415694,0.1907485,0.7155135
7.030102,3.430419,8.679604,7.879842,11.44045,4.065494,4.784372,2.365184,2.142495,3.412078,13.45139,45.29373,0.2999775,0.1527286,0.2044823,0.6483945
6.808689,3.295225,8.408881,7.714101,10.75036,4.084585,4.632539,2.420318,2.100109,3.41122,12.52392,44.11687,0.2790161,0.2037863,0.2196121,0.5694023
6.485574,3.201154,8.090133,7.561837,10.46398,4.198393,4.569099,2.328516,2.096749,3.282466,11.97845,42.57883,0.1805798,0.2329567,0.2609116,0.4630744
6.246492,3.24954,7.914271,7.515754,10.35383,4.185507,4.438578,2.297524,2.126835,3.171984,11.71616,41.13495,0.1774885,0.3139794,0.2723859,0.4001409
6.181446,3.112386,7.733527,7.294498,10.10338,4.040154,4.304552,2.274405,2.175733,3.108175,11.78284,39.00712,0.1926297,0.3167204,0.2805974,0.3733865
6.051325,2.981012,7.654232,6.984734,10.06979,3.972221,4.345008,2.215401,2.120677,3.082246,12.20816,38.09875,0.2002887,0.3690669,0.2986658,0.3646085
6.064299,2.939154,7.622103,6.693221,10.31979,3.851222,4.380496,2.209114,2.121504,3.070015,12.88536,37.06765,0.2218405,0.3673312,0.2276057,0.3739371
6.117669,2.912898,7.574051,6.576041,10.17898,3.596199,4.260014,2.162887,2.037081,3.032199,13.27162,36.26307,0.2847592,0.3289854,0.2581007,0.3917365
6.152291,2.89215,7.383812,6.457575,9.789495,3.582625,4.256407,2.078499,1.898226,3.002418,13.02065,36.04703,0.3702343,0.2857301,0.2457649,0.4364272
6.201675,2.906151,7.193022,6.36661,9.154912,3.498,4.290237,2.091797,1.735272,3.00866,12.81416,35.35359,0.4166627,0.1651043,0.2295003,0.4728945
5.914471,2.908754,6.940225,6.569293,9.058541,3.550089,4.140066,2.056982,1.66534,2.828194,12.30339,35.13491,0.3919923,0.1659602,0.3186381,0.4966616
5.58681,2.839302,6.789906,6.783989,9.057202,3.583301,4.020562,2.029349,1.563065,2.766564,11.929,34.82191,0.3870001,0.1658904,0.2783899,0.5089068
5.536359,2.686117,6.563369,6.67192,8.791819,3.754853,3.85386,1.990883,1.517757,2.781517,11.52424,34.72653,0.34012,0.1981288,0.1685345,0.523162
5.400641,2.679084,6.449164,6.504475,8.952476,3.744709,3.709819,2.022666,1.452973,2.756523,11.12515,34.59237,0.276708,0.2022156,0.08273026,0.4855461
5.16423,2.6724,6.307289,6.184629,8.866787,3.555966,3.605201,2.080055,1.37535,2.636127,10.99197,34.23648,0.2281089,0.2236062,0.00143131,0.4195943
5.510721,2.608703,6.207737,5.850717,8.829341,3.285254,3.531879,2.124257,1.329761,2.606618,10.64266,33.61423,0.1699148,0.2098264,0.01606903,0.4114683
5.819797,2.473694,6.076165,5.675709,8.597652,3.306138,3.629789,2.125587,1.309903,2.604951,10.27565,32.71317,0.1458643,0.1900361,0.03656723,0.4751125
6.064181,2.415938,5.94191,5.497523,8.442999,3.153211,3.516654,2.156477,1.269325,2.6375,10.14169,32.095,0.1551581,0.1700801,0.05909644,0.4316812
5.954003,2.379985,5.939682,5.465207,8.505495,2.981579,3.221375,2.072285,1.241557,2.613106,10.03356,31.56306,0.1804917,0.2353015,0.1335761,0.4757695
5.678191,2.24855,5.983845,5.480997,8.534435,2.93461,3.001901,2.008427,1.083462,2.606795,10.07082,30.57313,0.2045659,0.2727028,0.2445828,0.52162
5.448803,2.095275,6.107889,5.456811,8.55926,2.846747,2.825521,1.859525,0.9998804,2.674289,9.860794,29.91399,0.1430999,0.3163991,0.2344822,0.5769422
5.143799,2.169409,6.126311,5.482396,8.442878,2.776876,2.731401,1.766756,1.003829,2.616983,9.580874,29.41285,0.1165642,0.2146308,0.253887,0.589105
4.692481,2.261887,6.061207,5.534357,7.97366,2.72652,2.768076,1.737846,0.9673983,2.579423,9.70293,28.98328,0.05590776,0.1539149,0.2616358,0.5510228
4.410913,2.305822,5.968749,5.519249,7.940828,2.813611,2.816012,1.717487,0.9917385,2.596884,9.251075,28.43571,0.007082344,0.08090749,0.2783775,0.5621939
4.391826,2.254585,5.890841,5.435793,7.853513,2.953802,2.924494,1.643336,1.031334,2.610873,8.809045,28.30341,0.05247162,0.002832815,0.270512,0.5302907
4.249775,2.241365,5.873197,5.35003,7.840318,3.072395,2.875093,1.579916,1.106188,2.614402,8.705834,28.68257,0.1641054,0.04095809,0.1898693,0.4552081
4.189272,2.217698,5.840233,5.16884,7.859782,3.117255,2.797013,1.530695,1.045521,2.546055,8.875709,29.06485,0.2163392,0.1307757,0.141913,0.4265293
4.388442,2.157068,5.746788,4.958437,7.723466,3.147157,2.649111,1.564925,1.167255,2.429932,9.008685,28.93367,0.2533719,0.1939935,0.1918157,0.4377851
4.483407,1.926335,5.656709,4.843157,7.469121,3.027508,2.629163,1.542777,1.335695,2.338601,8.581063,28.16365,0.2769721,0.2229545,0.2981985,0.4892083
4.933643,2.007156,5.433348,4.928486,7.021649,3.010096,2.675031,1.529173,1.403526,2.22645,8.376769,27.95029,0.329392,0.2014077,0.3207996,0.5640563
5.089615,2.110361,5.359835,4.972928,6.596809,2.971448,2.735437,1.594852,1.401243,2.265945,8.261495,27.33386,0.1852894,0.1739997,0.3508218,0.6108152
4.969942,2.152004,5.183267,5.003621,6.313782,2.912645,2.728497,1.613951,1.254691,2.27399,7.883801,26.67136,0.164771,0.09461683,0.3803397,0.6223201
4.772361,2.126456,5.104987,4.854649,6.117794,2.895703,2.743917,1.58809,1.048142,2.349192,7.515062,26.63202,0.1911557,0.03170892,0.3267844,0.6554492
4.572992,2.080889,5.182805,4.701494,6.183131,3.000673,2.745536,1.547953,0.906264,2.358336,7.50763,26.55716,0.2439368,0.005566033,0.2491433,0.6607999
4.289644,2.134308,5.138609,4.606055,6.352672,2.998022,2.638556,1.547577,0.7337499,2.386132,7.835162,26.95732,0.3136752,0.09765249,0.2221935,0.6891676
4.092789,2.076462,4.970978,4.487407,6.406735,2.844123,2.457811,1.512619,0.8774418,2.317086,8.075675,27.12481,0.3857774,0.1071877,0.2614286,0.7211964
3.827979,2.029286,4.874619,4.43867,6.510345,2.998821,2.241365,1.429921,0.9999794,2.239178,8.039555,26.82754,0.4828064,0.1168026,0.3587785,0.7048444
3.808331,1.987796,4.787425,4.572186,6.563885,3.185107,2.193571,1.325429,1.119746,2.200007,8.089744,26.78626,0.5676416,0.1256777,0.3258658,0.7277197
3.853526,1.885904,4.806254,4.456256,6.660338,3.18907,2.245367,1.322496,1.231175,2.143658,8.080438,26.91714,0.5152466,0.09702051,0.3011377,0.7025385
3.616461,1.848184,4.715533,4.480036,6.731831,3.117166,2.247671,1.348721,1.297281,2.124351,7.640508,26.78634,0.4360508,0.06278358,0.3341675,0.6677717
3.369687,1.789518,4.629559,4.409383,6.998355,3.100783,2.364318,1.346741,1.330935,2.099068,6.996834,27.13866,0.3541449,0.08606689,0.2238629,0.6080471
3.328976,1.809543,4.626763,4.287688,7.211355,3.204396,2.4962,1.379442,1.308587,2.002681,6.671276,27.42702,0.2531679,0.1087589,0.1732493,0.5394694
3.042023,1.85528,4.614377,4.164522,7.039594,3.156092,2.593343,1.354933,1.241093,1.971346,6.620831,27.98814,0.2354466,0.1869238,0.185554,0.5225517
2.887005,2.021166,4.583457,4.101931,6.631912,3.025114,2.58587,1.289075,1.186531,1.957594,6.726324,28.2363,0.2257374,0.2044667,0.2681863,0.5749393
2.992853,2.193958,4.626431,4.065562,6.489679,3.099345,2.391079,1.220394,1.088506,1.961548,6.897689,28.28811,0.2649055,0.2277371,0.2935364,0.6059939
3.230417,2.213657,4.533854,4.115841,6.348784,2.99499,2.334044,1.118623,1.027434,1.975664,6.750895,28.30068,0.2606019,0.1721822,0.2533654,0.6127997
3.546818,2.162458,4.436063,4.112062,6.329158,3.001307,2.333891,1.116847,1.008894,1.955336,6.417265,28.58443,0.2907567,0.1400693,0.2618158,0.6807451
3.682152,2.158643,4.315936,4.174405,6.249141,2.974794,2.23241,1.168335,0.993386,1.971603,6.015547,28.25066,0.2959656,0.1666977,0.2899585,0.7324988
3.854766,2.123383,4.200157,4.211296,6.438964,3.026288,2.197008,1.185396,0.9869815,1.927804,5.578012,28.5565,0.2793835,0.1907901,0.3002341,0.7010694
4.269217,2.1341,4.126284,4.203376,6.323925,3.12007,2.185299,1.283777,0.9268339,1.88211,5.617976,29.15818,0.262941,0.2720853,0.303782,0.5993276
4.164802,2.120018,4.134254,4.123825,6.058342,3.135763,2.14472,1.337409,0.8960988,1.904563,5.819526,29.89572,0.2644027,0.3330954,0.3096462,0.5546978
4.295869,2.182277,4.249005,4.049582,5.474195,3.12818,2.23155,1.353774,0.843826,1.993257,5.734174,30.39148,0.2554041,0.3885569,0.3510868,0.6087857
4.548672,2.154039,4.240644,3.985337,5.294885,3.111768,2.177207,1.29809,0.8532627,2.055547,5.615725,30.28755,0.2681912,0.3437741,0.3134399,0.5962179
4.506629,2.112763,4.149614,3.977837,5.28702,3.121809,2.194018,1.21825,0.7833244,2.096079,5.371886,30.29458,0.2364154,0.2626423,0.3418284,0.6437393
4.203458,1.845904,4.005157,4.048211,5.357148,3.277673,2.244862,1.178015,0.8222631,2.024746,5.021458,29.43026,0.2002331,0.1924728,0.3154828,0.7029815
3.679728,1.738298,3.818818,4.052877,5.272241,3.372557,2.279354,1.106247,0.7594312,1.939734,4.963604,28.29635,0.2260811,0.1787376,0.321335,0.7496554
3.207795,1.642796,3.701828,3.986603,5.386494,3.463753,2.329359,1.020618,0.7068786,1.855146,5.062482,27.58511,0.2151278,0.1682998,0.3264805,0.7112063
2.984154,1.557431,3.621162,3.982493,5.503072,3.411495,2.350736,1.058965,0.672735,1.862279,5.275825,26.96957,0.2401676,0.217842,0.2451895,0.6720359
3.006057,1.616863,3.595182,3.804946,5.650055,3.151667,2.365044,1.135532,0.6992239,1.872852,5.531697,26.76647,0.2698215,0.2449226,0.1962864,0.6210627
3.298996,1.628653,3.774562,3.714746,5.79751,3.123736,2.341954,1.170976,0.7849024,1.842143,5.5513,26.85305,0.3437333,0.2492367,0.2332345,0.6046292
3.633528,1.691715,3.884671,3.572876,5.919462,3.129718,2.269767,1.213557,0.9536467,1.778736,5.920169,27.07895,0.4415577,0.2463063,0.2356388,0.5845268
3.952606,1.793715,4.071317,3.512141,6.077266,3.221586,2.277814,1.212227,1.005745,1.738438,6.099126,27.31969,0.4560758,0.2476296,0.3144177,0.6248097
3.945005,1.709452,4.108832,3.510602,5.744,3.300135,2.172992,1.171891,1.111456,1.67721,6.356836,27.01964,0.4600078,0.236652,0.3382589,0.625447
3.699382,1.827753,4.144135,3.452448,5.233117,3.34152,2.041181,1.114499,0.9717739,1.720019,5.891891,26.64205,0.5033824,0.2512119,0.3806583,0.6096013
3.353083,2.009448,4.156469,3.305076,4.6265,3.461649,2.070597,1.029259,0.8472768,1.766149,4.970408,26.331,0.5254562,0.3496315,0.4431026,0.5745184
3.167531,2.021736,4.113508,3.261975,4.273751,3.328554,2.117555,1.008186,0.7272236,1.883134,4.22157,25.67072,0.511526,0.3049682,0.3749019,0.5235919
3.404429,2.022581,4.010729,3.107713,4.029517,3.245805,2.129791,0.9553341,0.602788,1.939218,3.96671,25.19518,0.4815261,0.2288086,0.316285,0.5212611
3.49089,2.017994,3.83928,2.977421,4.03886,3.416114,2.112284,0.8844593,0.6769291,1.937936,3.974132,24.60652,0.4205738,0.1701285,0.3003234,0.4983638
3.441095,1.920692,3.643226,2.887782,4.31686,3.46984,2.164577,0.866545,0.8217587,1.891233,4.398113,24.47226,0.3432674,0.1569359,0.2531728,0.5404299
3.460927,1.80531,3.412288,2.692329,4.563097,3.500678,2.262777,0.8317862,0.9680607,1.827431,4.770009,23.94722,0.22029,0.1397108,0.28404,0.6014815
3.558061,1.668484,3.218848,2.524321,4.525538,3.490525,2.185772,0.8293085,1.144136,1.710516,5.402851,23.4294,0.1694101,0.09292611,0.3166237,0.6257047
3.218505,1.661734,3.035092,2.384627,4.503045,3.407171,2.129878,0.900618,1.017958,1.77352,5.577952,23.33242,0.2054179,0.1033175,0.3792221,0.6465956
3.072623,1.701491,3.023224,2.293017,4.232063,3.406855,2.172326,0.9697042,1.020336,1.745041,5.381528,23.35505,0.2307584,0.3141074,0.4715804,0.6677731
3.027634,1.611754,3.088904,2.310227,4.194591,3.081566,2.200073,1.057463,0.9434729,1.728993,5.179149,22.81441,0.2135009,0.201656,0.5266411,0.6781145
2.992687,1.555598,3.303361,2.352671,4.109657,3.03616,2.192566,1.084487,0.7880359,1.713003,4.774575,22.23812,0.1954292,0.1793973,0.5133625,0.6771016
2.801672,1.546651,3.318032,2.398844,4.006412,2.89158,2.222832,1.064535,0.7542657,1.648103,4.349795,21.17018,0.1873179,0.1943219,0.5192579,0.655589
2.764195,1.471305,3.366261,2.466571,4.166941,2.785416,2.273459,0.978099,0.7054237,1.584315,4.018568,20.88621,0.1594741,0.1552657,0.471493,0.6321236
2.925735,1.427438,3.366,2.378529,4.284362,2.897185,2.204855,0.8531492,0.6924485,1.506434,3.570379,20.45917,0.1941246,0.1244682,0.4217988,0.6219729
3.000713,1.48661,3.3582,2.393959,4.38426,2.847893,2.133337,0.7559409,0.6774583,1.333892,3.650834,20.3435,0.3180602,0.1116115,0.4061947,0.5808417
2.886112,1.595575,3.1463,2.211482,4.45098,2.926279,2.06407,0.6736416,0.5898679,1.395835,3.862059,20.75562,0.4308805,0.1624354,0.3514647,0.5197058
3.13802,1.652032,3.02067,1.933994,4.295647,2.952861,2.04247,0.6036037,0.7209792,1.534916,4.053532,20.90279,0.4983902,0.2856915,0.4011376,0.4697498
3.35188,1.630328,2.886459,1.723421,4.353969,2.787771,2.038702,0.631411,0.7686415,1.559549,4.021633,19.82389,0.4578651,0.3112461,0.4178201,0.4729161
3.236145,1.640224,2.710297,1.663763,4.198328,2.640913,1.995695,0.6983045,0.6679104,1.54827,3.90559,18.69967,0.4876955,0.3107783,0.4177716,0.4661021
3.079673,1.576459,2.575327,1.607508,4.094971,2.289044,1.932423,0.8032212,0.5972989,1.496059,3.99243,17.77843,0.4885107,0.3295343,0.393926,0.4754416
2.946172,1.440395,2.479208,1.532072,4.034467,1.993273,1.816395,0.8724139,0.5934014,1.452768,3.878718,17.01604,0.4515234,0.2735122,0.3594334,0.496062
2.810042,1.335597,2.343815,1.573156,4.032711,1.930563,1.70696,0.8570812,0.5978326,1.380212,3.624874,16.73778,0.4354606,0.2371401,0.3092937,0.4960715
2.546435,1.300863,2.214176,1.742128,4.100065,1.689309,1.721301,0.8139244,0.5967167,1.284284,3.592907,16.87136,0.4281656,0.2284915,0.2925709,0.4349869
2.438839,1.41423,2.19854,1.776666,4.121234,1.868236,1.765454,0.8245437,0.6327211,1.322283,3.502486,17.14236,0.4461843,0.274692,0.3241934,0.4236774
3.004573,1.402729,2.23459,1.658318,4.067742,1.979216,1.816917,0.751739,0.6805738,1.435708,3.409478,17.09042,0.4282721,0.3528971,0.4100379,0.3922606
3.246654,1.475188,2.315026,1.554135,3.983371,2.044635,1.945163,0.665336,0.81782,1.49326,3.325963,16.5941,0.3965189,0.3527407,0.4736044,0.3607605
3.312747,1.471933,2.345169,1.609458,3.847916,2.102169,1.938452,0.6591513,0.719458,1.519853,3.408799,16.21931,0.376894,0.3597409,0.4583405,0.3295506
3.356321,1.408307,2.38597,1.621864,3.714532,2.047236,1.794894,0.6878138,0.730137,1.473924,3.678952,16.73109,0.3571665,0.3121682,0.3852625,0.3702747
2.985701,1.332136,2.331697,1.526034,3.521377,1.949917,1.709029,0.7039493,0.8106949,1.419456,3.320903,17.07509,0.2987927,0.3418531,0.3467159,0.4207684
2.475875,1.225432,2.237948,1.438324,3.226069,1.814353,1.641159,0.7325103,0.8316572,1.261156,3.031905,17.40035,0.2423229,0.3464546,0.294897,0.4593856
