A1: Ladder,B1: PowerSoil-LT-Organic-1,C1: PowerSoil-LT-Organic-2,D1: PowerSoil-LT-Organic-3,E1: PowerSoil-LT-Sand-Clay-1,F1: PowerSoil-LT-Sand-Clay-2,G1: PowerSoil-LT-Sand-Clay-3,H1: PowerSoil-LT-Sand-1,A2: PowerSoil-LT-Sand-2,B2: PowerSoil-LT-Sand-3,C2: PowerSoil-LT-Clay-1,D2: PowerSoil-LT-Clay-2,E2: PowerSoil-LT-Clay-3,F2: PowerSoil-LT-Beach-Sand-1,G2: PowerSoil-LT-Beach-Sand-2,H2: PowerSoil-LT-Beach-Sand-3
128.0874,485.9807,452.1468,462.5759,239.783,237.0268,241.2377,134.1082,156.6608,148.2646,742.6268,763.8047,744.7414,15.45477,8.18384,21.51701
109.4257,456.8243,419.4877,435.1629,239.4064,233.8782,241.2397,130.2294,155.9953,147.5205,744.6951,736.1857,744.224,15.92248,8.260239,22.32772
94.82715,425.179,386.9762,406.2917,237.2648,229.3532,240.4215,126.1379,155.263,146.0211,744.7504,705.0093,738.6071,16.3145,8.283612,23.12124
85.5659,392.4103,355.0474,377.2232,233.4533,223.445,237.7834,120.9809,154.2289,143.2447,739.4886,672.3113,728.9244,16.63423,8.346708,23.86941
79.77188,360.0288,323.9536,348.5047,228.5381,216.873,234.2182,115.4666,152.0871,140.1357,730.36,636.3211,717.2635,17.10306,8.395208,24.48608
76.53485,330.1999,294.3919,321.4206,221.9859,209.6347,229.5058,109.145,149.2676,136.1112,717.42,597.0284,704.7394,17.28583,8.315444,24.90826
75.19476,301.1961,266.8123,295.2251,213.6701,200.769,223.4829,102.0491,145.373,131.5619,699.2042,550.9244,684.07,17.38355,8.228252,25.21493
77.37234,272.7424,241.7847,269.9442,205.8773,191.4211,215.9267,95.17439,140.9957,126.4009,676.7341,502.6231,661.8832,17.42175,8.188804,25.3362
83.80595,245.5992,219.3755,247.881,197.0392,182.0487,207.6208,87.8645,135.4598,121.0975,652.1857,452.7413,637.1044,17.49151,8.084094,25.33218
93.59883,221.1698,200.0086,227.8324,187.2012,171.6204,197.5705,80.94833,129.7486,114.9049,622.5089,404.4022,610.1985,17.32743,7.911358,25.23917
105.6309,198.8255,182.7789,209.507,177.3328,161.0337,187.0723,74.29771,124.3047,108.5749,590.066,358.4706,578.1483,17.14944,7.715964,25.06783
123.5827,178.7806,167.6042,192.983,166.1301,150.181,176.0786,67.67958,118.6509,102.08,554.1142,315.7464,542.6744,16.79317,7.462576,24.85518
155.5661,161.7374,155.3479,178.0871,154.9014,138.9753,165.0141,61.59208,112.3286,95.3709,514.2886,273.8053,504.1291,16.60091,7.173175,24.5611
198.8531,144.8256,144.2703,165.0611,143.0381,127.0601,154.0142,55.70972,106.1272,88.27862,472.4079,234.2323,465.3863,16.25021,6.887918,24.19835
247.9338,130.369,133.4214,153.5488,131.5948,115.4744,142.5541,49.87312,98.69649,81.04427,430.0121,198.3115,425.5121,15.8594,6.585565,23.70326
293.7054,117.0693,123.2182,142.1987,120.0505,104.2379,131.0658,44.33761,90.93939,73.46201,388.4515,166.7561,385.9729,15.25947,6.299292,23.08346
328.0927,104.9121,115.2135,132.064,108.7874,93.75457,119.7001,38.98879,83.08102,66.09239,348.6036,140.7563,348.1294,14.73831,5.951939,22.32816
343.2829,94.59749,108.5665,122.6633,98.18137,84.29388,108.2805,34.42735,75.90189,59.17555,311.7848,118.5317,312.0968,14.02216,5.589229,21.4638
331.848,86.35112,102.6321,114.1125,88.39911,75.69782,97.52946,30.55239,68.9611,52.7004,275.735,100.6673,277.8166,13.21688,5.147053,20.51693
303.2081,79.41029,97.78579,106.419,78.90849,67.7973,87.451,27.19223,62.21462,46.80811,240.6861,86.73666,246.4994,12.34549,4.670299,19.52101
266.0584,73.19564,93.77384,99.3582,70.19442,60.1968,78.30611,24.41562,55.75264,41.03096,208.4687,75.0396,215.3263,11.40629,4.171768,18.35921
225.2434,66.76304,89.87805,92.80094,61.89255,53.25451,70.21059,22.2137,49.75248,35.96438,180.8978,64.57371,187.3155,10.50937,3.753834,17.23331
187.615,61.51777,85.82818,87.71194,54.69616,47.31311,63.32172,20.00341,43.62686,31.48659,156.4141,56.01693,162.0069,9.719796,3.40034,16.08555
155.0824,57.08971,81.29076,83.0118,47.96936,41.92322,56.8492,18.00865,38.03628,27.31659,134.9063,49.39143,139.7071,8.876511,3.082584,14.91412
129.9327,52.69907,77.48734,78.27184,41.97656,37.28538,50.84359,16.22418,33.24887,23.92734,116.4452,43.81577,121.864,8.168315,2.814661,13.69397
111.7725,49.09704,73.95567,74.25005,37.01021,33.51747,45.85604,14.98181,29.21563,21.22917,101.2709,39.08825,107.1678,7.345654,2.498797,12.49168
100.3058,45.94485,70.95319,70.25767,32.50972,30.23244,41.39978,13.93059,25.67366,18.74987,87.55687,35.67343,94.2562,6.573778,2.220964,11.32709
94.51749,42.75406,68.68118,67.5251,28.8671,27.2535,37.59654,13.09507,22.70212,16.59859,75.90932,32.78632,83.62656,5.900415,1.997573,10.22793
91.40158,39.81807,66.91558,64.41939,25.92551,24.71572,34.32901,12.35345,19.90837,14.57591,66.11855,30.48009,73.90878,5.222832,1.758474,9.197461
88.79952,37.25067,65.38321,61.95705,23.25955,22.55433,31.72928,11.8116,17.35076,12.87477,58.55286,28.65732,66.2578,4.624234,1.541786,8.39553
87.84769,34.97745,63.69715,60.02141,21.10385,20.55652,29.82189,11.13978,15.16101,11.53867,52.87124,27.00659,59.31715,4.153813,1.374864,7.664694
88.24893,33.20944,61.43639,58.56775,19.19727,18.84265,28.01747,10.56226,13.38452,10.34987,48.07014,26.22764,53.49386,3.666962,1.210688,7.078816
91.07261,31.43324,58.94546,56.08161,17.29486,17.28781,26.4338,10.07163,12.04463,9.473783,44.41285,25.39607,48.80249,3.267829,1.097725,6.574202
96.77596,30.32865,56.68847,54.06255,15.65585,15.89942,25.42594,9.68552,10.92409,8.555515,41.00247,24.45024,45.3676,2.764346,1.014427,6.074786
105.9998,29.3014,55.1979,52.27202,14.26458,14.71566,24.39405,9.215712,9.931922,7.719666,37.99371,23.73646,42.16739,2.439036,0.9298881,5.666665
119.8733,28.12286,54.19161,50.71712,13.27217,13.83468,23.38103,8.750809,9.11471,7.025227,35.34497,22.87976,39.48571,2.154275,0.8792171,5.289851
139.608,26.89746,53.46627,48.5461,12.58463,13.2837,22.36368,8.39529,8.287819,6.498052,32.82992,22.00754,37.1409,1.963415,0.8227571,4.87978
163.5024,25.72896,53.24049,47.49048,11.94588,12.82331,21.5324,8.101014,7.690344,6.064291,30.81781,21.37111,35.34121,1.863725,0.7722628,4.541697
191.0684,24.76519,52.74314,46.51448,11.28684,12.34047,20.96809,7.917928,7.130148,5.663943,29.64757,20.78999,33.37146,1.678519,0.7067974,4.301092
220.1053,23.92417,52.60082,45.74681,10.55177,11.74345,20.57238,7.744041,6.693512,5.457133,28.72524,20.41824,31.24033,1.467085,0.7014837,4.056061
244.6159,22.85894,51.70058,44.92959,9.910843,11.1185,20.03639,7.505572,6.269877,5.307851,27.94555,19.97605,29.34786,1.283667,0.7064395,4.052144
259.9905,22.29411,51.0396,44.22817,9.168756,10.51864,19.40767,7.279272,5.828387,5.00032,27.06894,19.38217,27.89924,1.129573,0.7651371,3.984193
261.6998,21.86039,51.26111,43.4769,8.582668,10.06813,18.72351,6.98355,5.459848,4.680237,26.24465,18.55308,26.43122,1.094895,0.8031076,3.942219
251.3787,21.31122,50.71849,42.15284,8.154552,9.768792,18.12384,6.593832,5.184322,4.42111,25.38156,17.92719,25.03577,1.037403,0.7919161,3.97124
230.3,20.89908,49.70489,40.96076,7.806811,9.490316,17.78161,6.266191,4.978955,4.177392,24.12916,17.46908,24.0559,1.076853,0.7737063,3.848537
201.2141,20.2605,49.41719,40.1048,7.518504,9.233144,17.39127,5.985526,4.947039,3.921814,23.24506,17.21868,23.56457,1.16014,0.7277306,3.709398
169.5567,19.52296,48.16174,39.26125,7.318157,8.91158,17.24752,5.790946,4.838975,3.64667,22.64603,17.08745,22.95628,1.1696,0.6282348,3.530317
139.588,18.89836,47.50248,37.97337,6.966357,8.566854,16.8519,5.572995,4.767291,3.532704,22.24592,17.26281,22.25826,1.140945,0.5615014,3.346944
113.0665,18.08799,46.4444,37.10802,6.875062,8.329515,16.56027,5.459175,4.52032,3.457187,21.68649,17.19302,21.56185,1.124683,0.5243528,3.349904
91.44343,17.58227,45.51991,36.49997,6.572676,7.992138,16.15088,5.362714,4.234392,3.352652,20.94238,17.14922,20.72832,1.107351,0.5607272,3.463139
74.66277,17.22683,45.25132,35.83294,6.224142,7.89765,15.80348,5.27793,4.220538,3.208936,20.35779,16.71916,20.14133,1.102172,0.5588055,3.552797
63.12215,17.05797,44.47412,34.84954,5.957739,7.813379,15.54606,5.162402,4.267924,3.227465,19.89133,16.33262,19.42749,1.013954,0.5606908,3.713821
54.80068,16.56213,43.56522,34.11371,5.777733,7.650697,15.33385,4.953657,4.294591,3.214965,19.33002,15.90412,18.81688,0.9822262,0.5790014,3.722506
48.19445,15.8472,42.78974,33.52077,5.674841,7.407676,15.03671,4.742118,4.282567,3.142762,18.86806,15.75462,17.96015,0.9908584,0.5692227,3.797667
42.85997,15.56928,41.92233,32.76097,5.696681,7.107869,14.77645,4.530058,4.263555,2.981039,18.01289,15.79715,17.49689,0.941609,0.5007647,3.468761
37.83423,15.29463,41.06326,31.5601,5.693537,6.799877,13.9339,4.352836,4.229153,2.791446,17.28384,15.81108,16.9652,0.9145346,0.4590173,3.244657
33.75974,14.97204,40.61408,30.65755,5.62982,6.551084,13.3949,4.362487,4.11596,2.74883,16.429,15.59286,16.60209,0.880366,0.4840294,3.141418
30.89366,14.75804,40.83812,29.98907,5.33208,6.332222,13.01609,4.389506,3.837368,2.666741,15.46517,15.65922,15.97817,0.8198006,0.5364088,3.120083
28.59737,14.72919,40.61474,29.10601,5.035224,6.129479,12.65735,4.374294,3.730845,2.57613,14.96148,15.62032,15.88646,0.7951999,0.5077291,3.050554
26.59065,14.67197,40.68566,28.10113,4.778158,5.931509,12.27647,4.253497,3.612793,2.465144,14.68475,15.39721,15.75459,0.792505,0.5331258,3.071243
25.40298,14.32966,40.9343,27.33649,4.551071,5.841434,12.03595,4.212808,3.61805,2.445414,13.99942,15.47377,15.3555,0.8335917,0.5096439,3.077469
23.97407,14.21291,40.34328,26.76705,4.428413,5.643449,11.87083,4.028539,3.592631,2.314543,13.53477,15.51018,14.77507,0.9019961,0.4443694,3.255098
22.80871,14.21184,39.29769,26.30482,4.355681,5.492671,11.53417,3.890496,3.623744,2.243866,12.78866,15.51596,14.45605,0.9447518,0.3282881,3.212308
21.8686,13.82395,38.7082,25.84857,4.282478,5.428588,11.04716,3.799302,3.579765,2.177752,12.30254,15.24643,14.22474,0.9743979,0.2223594,3.260033
20.70998,13.40676,38.79742,25.34087,4.067523,5.400479,10.66785,3.692305,3.636341,2.139639,12.07824,14.95121,14.40698,0.9103721,0.1503751,3.324243
19.78515,13.05401,38.5081,24.89624,3.800914,5.358771,10.45937,3.623737,3.516808,2.174069,11.90464,15.08115,14.33662,0.8323799,0.1796516,3.207295
18.96017,12.36289,37.91519,24.38507,3.780835,5.280196,10.1724,3.524102,3.368382,2.173884,11.62234,14.88809,14.06924,0.850987,0.2529992,3.042573
18.23648,11.596,37.31844,24.13072,3.752566,5.110664,9.795689,3.412606,3.240582,2.117832,11.30084,14.66936,13.87984,0.8737586,0.3339896,2.834999
17.44337,11.31762,37.10546,23.93512,3.65879,5.085785,9.584202,3.419251,3.207912,2.100838,10.80748,14.7562,13.14194,0.7852971,0.3551432,2.733868
16.65909,11.30792,35.86092,23.89299,3.661371,4.973651,9.218589,3.395605,3.104949,2.027914,10.33324,14.52756,12.45233,0.6899853,0.3450664,2.715376
16.40846,11.06924,35.05617,23.6671,3.60551,4.935274,8.814058,3.311159,3.045911,2.040297,9.921715,14.25336,11.96218,0.6304156,0.3254799,2.615026
16.08002,10.78771,35.1548,23.38118,3.591912,4.928542,8.512369,3.233592,2.96993,2.0197,9.800981,14.1432,11.44695,0.6025121,0.3012,2.6289
15.37575,10.80959,35.56827,22.69162,3.606618,4.857234,8.194486,3.256762,2.967345,1.913144,10.02076,13.97847,11.50518,0.5887949,0.2261496,2.709296
14.71323,10.83141,35.03671,21.93385,3.432624,4.72125,8.033591,3.251034,2.920754,1.931262,10.45203,14.10409,11.44692,0.614,0.2596867,2.588268
14.31728,10.52586,34.79388,21.38982,3.502434,4.662071,7.7967,3.2019,2.785118,1.847942,10.67041,14.27206,11.24603,0.6697345,0.3089342,2.562284
14.33286,9.984793,33.45503,20.68689,3.541279,4.540273,7.762707,3.193383,2.71839,1.681941,10.64864,14.44388,10.83117,0.6880953,0.3090393,2.462833
13.92163,9.906618,32.24046,19.95366,3.43464,4.467046,7.615187,3.12612,2.578865,1.627236,10.39804,14.67986,10.12542,0.5482682,0.2896091,2.392253
13.65375,9.688722,30.69656,19.63367,3.346478,4.340409,7.441994,2.95409,2.426921,1.547864,9.893809,14.82516,9.681807,0.4998215,0.2612489,2.375865
13.1684,9.48051,29.73899,19.48621,3.232551,4.249596,7.192331,2.721625,2.382964,1.503717,9.343266,14.8195,9.353539,0.4807459,0.2416885,2.381046
12.5326,9.263275,29.29029,19.37999,3.27991,3.94214,7.019904,2.534964,2.44125,1.487837,9.019489,14.65426,8.85238,0.4526661,0.2554018,2.449597
11.7309,8.877046,29.722,19.38712,3.474132,3.654631,6.83742,2.529053,2.51018,1.459728,8.85419,14.2423,8.744953,0.4384319,0.2242696,2.584526
10.94229,8.729012,29.93898,19.28318,3.375284,3.459443,6.711409,2.470106,2.415276,1.473284,8.909466,13.92049,8.609909,0.4266097,0.2536792,2.649871
10.55091,8.593122,30.23405,18.95498,3.317063,3.322751,6.485803,2.516814,2.271063,1.493191,9.181671,13.92292,8.808756,0.4511135,0.2227154,2.717415
10.37533,8.755741,29.68209,18.51822,3.31354,3.269745,6.570231,2.529417,2.229218,1.434219,9.184307,13.73453,8.637391,0.5135556,0.1737536,2.639377
10.8142,9.056131,28.68406,17.83647,3.142914,3.2649,6.532743,2.524666,2.147125,1.503096,9.141716,13.3555,8.505626,0.5654871,0.1142581,2.534488
10.67881,9.194583,27.72751,17.23333,2.971431,3.237557,6.461891,2.477592,2.099525,1.461661,9.026974,13.05802,8.502889,0.6860365,0.1084857,2.37167
10.61773,9.109076,26.70981,16.88434,2.836395,3.123997,6.143028,2.408419,2.077431,1.359263,8.738184,12.67519,8.416908,0.6837596,0.1120826,2.291668
10.47818,8.820912,25.37231,16.55494,2.860847,2.875535,6.005889,2.318736,2.096188,1.308079,8.867594,12.05576,8.115742,0.6838405,0.1037326,2.137753
10.30256,8.386427,24.47527,16.26563,2.851222,2.766919,5.763986,2.32043,2.092186,1.284297,8.732404,11.49444,8.175609,0.6151527,0.1514777,2.129929
9.88202,8.156718,23.93596,15.88628,2.740939,2.72981,5.736987,2.335362,1.930079,1.232144,8.777519,11.15736,7.957961,0.4908438,0.1807206,2.131096
9.897902,7.727096,23.39202,15.47394,2.627709,2.803298,5.542111,2.37219,1.817456,1.262653,8.789831,10.97156,7.777963,0.4015085,0.1942533,2.208516
10.04904,7.708469,22.88885,15.27481,2.578034,2.922472,5.541305,2.363358,1.687982,1.226361,8.559872,10.83413,7.496061,0.3286892,0.1418384,2.227051
10.50403,7.741204,22.42301,14.94735,2.505069,2.96282,5.642288,2.370239,1.567683,1.246078,8.301563,10.81786,7.37459,0.2848743,0.1430327,2.184615
10.31401,7.715035,22.19483,14.57995,2.344021,3.055246,5.744212,2.349037,1.530017,1.214709,8.131793,10.71424,7.017652,0.2163836,0.1497636,2.179713
10.18466,7.629743,21.87176,14.36803,2.319106,2.968948,5.620708,2.344121,1.482492,1.191451,8.113997,10.6688,6.731494,0.1846254,0.1803262,2.171765
10.10105,7.478462,20.79127,14.21406,2.378427,2.83756,5.521629,2.275723,1.482062,1.15253,8.339011,10.33355,6.626757,0.2598729,0.1674843,2.153759
9.53085,7.117752,20.2399,13.78179,2.324333,2.767745,5.317056,2.237699,1.505135,1.103279,8.219149,9.762568,6.688815,0.3296219,0.1323832,2.290919
8.913385,7.039907,19.72944,13.68989,2.291139,2.596896,5.21013,2.149141,1.494282,0.9715922,8.221199,9.474584,6.485104,0.2978759,0.1001681,2.33871
8.967893,6.817465,18.72981,13.55396,2.315863,2.538645,5.197749,2.09146,1.460302,0.9321729,7.940619,9.19459,6.044968,0.2983811,0.106687,2.376071
8.557044,6.869001,18.11455,13.30286,2.289618,2.36672,5.162724,2.076666,1.334739,0.8683279,7.600806,9.067322,5.875808,0.2733083,0.07792183,2.322419
8.099395,6.528818,18.11994,12.92926,2.20546,2.170441,5.200592,2.066218,1.44838,0.8829286,7.211199,8.700339,5.692519,0.2824858,0.07131901,2.195719
8.052869,6.244503,18.32476,12.636,2.169527,2.071095,5.195296,2.007226,1.611557,0.9118465,6.962727,8.601878,5.590554,0.2466742,0.01251648,2.147799
8.222913,6.465993,18.34669,12.48407,2.170256,2.024685,5.064682,1.960389,1.675667,0.9674063,7.047553,8.632769,5.599813,0.2235039,0.04390182,2.04626
8.376603,6.709094,18.16264,12.33107,2.144992,2.05126,5.150093,2.008643,1.721417,1.060136,7.277428,8.577764,5.658802,0.2420081,0.07919978,2.028825
8.547781,6.663303,18.02467,12.04463,2.095935,2.162381,5.184343,1.949225,1.692014,1.018002,7.448564,8.160552,5.846564,0.2901349,0.07955547,2.116464
8.388303,6.765323,17.19256,12.09469,2.031803,2.235489,5.176326,1.891616,1.566941,0.9949725,7.658421,7.792596,5.916815,0.2858487,0.0982973,2.161653
8.351534,6.845716,16.61118,12.08498,2.045452,2.331918,5.265503,1.859853,1.319254,0.926712,7.862102,7.639224,5.834134,0.2792213,0.08386397,2.153809
7.910519,6.704691,16.16029,12.00336,1.982572,2.269449,5.224487,1.832978,1.193089,0.9555675,7.781211,7.185236,5.812785,0.2926908,0.1077443,2.023783
7.767849,6.393888,16.52591,11.60405,1.804441,2.026841,5.102667,1.831499,1.200871,0.9559073,7.528909,6.624022,5.7851,0.2500438,0.1660454,1.873333
8.019325,5.878423,17.14853,11.29614,1.938065,1.821366,4.98003,1.756058,1.172131,1.047601,7.03334,6.245788,5.990164,0.2495957,0.1463264,1.804795
8.413866,5.691493,17.51725,11.34304,2.072566,1.626533,4.845463,1.663477,1.152799,1.180642,6.690944,6.179567,6.101417,0.2777018,0.1354143,1.718227
8.435005,5.633183,17.53342,11.17199,2.049502,1.611492,4.924057,1.640332,1.185988,1.27152,6.686225,6.006834,5.935611,0.3074442,0.1476645,1.703637
8.48729,5.441638,17.01714,11.0146,1.971193,1.567036,4.908424,1.64071,1.196436,1.194163,6.421366,5.962911,5.848963,0.3575497,0.1482094,1.735066
8.148395,5.41231,15.92554,10.90244,1.975593,1.608581,4.830888,1.666065,1.256791,1.144564,6.325754,5.800499,5.632316,0.3556336,0.1332189,1.817975
7.387523,5.718384,15.45293,10.92186,1.950813,1.725536,4.633699,1.696871,1.250319,1.097314,6.093122,5.837592,5.440549,0.2734011,0.1363485,1.84861
6.981073,5.710588,14.47924,10.86948,1.737678,1.900627,4.667204,1.707994,1.334226,1.101611,5.944612,5.900973,5.31802,0.2516437,0.1172916,1.806563
6.733888,6.053624,13.99738,10.60084,1.471326,1.908633,4.591138,1.751869,1.306446,0.9883671,5.693816,6.011573,5.205853,0.1910829,0.1627954,1.717221
6.350453,6.162562,13.72285,10.34654,1.424965,1.906075,4.62149,1.714497,1.24802,0.9896801,5.708519,6.017928,5.312361,0.1749934,0.1719076,1.715164
6.561349,6.03657,13.71344,10.1729,1.379572,1.913066,4.723241,1.68115,1.140789,1.000912,5.771952,6.003771,5.645392,0.216461,0.1374589,1.639792
6.900539,6.013884,13.40455,9.961065,1.384013,1.983817,4.842349,1.631846,1.013935,0.9781003,5.997997,5.881052,5.545492,0.2293949,0.06280456,1.554776
7.086781,5.854773,13.10113,9.917908,1.466855,2.048368,4.819911,1.583988,0.8744383,0.9540566,6.000612,5.841595,5.506806,0.1840387,0.01040367,1.572156
7.195605,5.678655,12.92428,9.804921,1.740002,1.983555,4.820385,1.611041,0.8551546,0.8633079,5.970636,5.651961,5.381557,0.1385072,0.005760562,1.59952
6.941099,5.385907,12.98148,9.823957,1.997586,1.951647,4.59323,1.649302,0.9153349,0.8157655,5.90977,5.331033,5.150034,0.1566425,0.01206879,1.576727
6.803119,5.068601,13.11572,9.897681,1.996447,2.012921,4.434998,1.688027,0.9431077,0.768448,5.963821,5.289129,4.978239,0.2090977,0.07566515,1.583556
6.534127,5.000233,12.59784,9.908408,1.891438,1.938115,4.151991,1.682565,1.053506,0.7413595,6.060101,5.145727,4.663008,0.2899371,0.2090675,1.554786
6.209097,4.924026,12.11759,9.711727,1.868836,1.823216,4.155871,1.665456,1.026797,0.7471485,6.402019,4.938473,4.651732,0.3602679,0.2702534,1.551226
6.647315,4.912861,11.80868,9.337978,1.699759,1.673983,4.369305,1.657557,0.8467002,0.9105302,6.47302,4.919615,5.002151,0.3739419,0.264916,1.534556
7.160812,5.050589,11.34021,9.063753,1.717355,1.591838,4.49037,1.613637,0.7440546,1.092132,6.423939,4.972962,5.044864,0.30999,0.2070304,1.493417
7.409885,5.13917,10.84314,8.97761,1.840875,1.631694,4.664175,1.538424,0.7152632,1.200992,6.311472,5.042941,5.307754,0.241123,0.1848815,1.50899
7.538287,5.0162,10.62038,8.762287,1.804169,1.614771,4.661079,1.502004,0.7134075,1.115612,6.169919,5.055414,5.451867,0.152802,0.1896196,1.489284
7.340569,4.687199,10.91396,8.754335,1.931184,1.623231,4.412839,1.577429,0.875788,1.022552,6.200937,4.810592,5.374644,0.159332,0.2140445,1.464237
6.820363,4.467837,11.38525,8.902778,1.925845,1.694057,4.09325,1.595896,0.8920521,0.8748077,6.147245,4.750109,5.214511,0.2185069,0.2849216,1.47702
6.497477,4.465801,10.93436,8.987077,1.953209,1.786559,3.866442,1.603083,0.9364468,0.803397,6.244174,4.508705,4.898911,0.3120071,0.3883278,1.473953
6.146465,4.750532,11.03941,8.960912,1.967866,1.794449,3.840412,1.621601,0.8690878,0.7611119,6.47243,4.35299,4.810021,0.4038039,0.3540048,1.504428
6.010756,4.781426,11.10515,8.748725,1.896064,1.608333,3.843148,1.665045,0.8394973,0.8310601,6.57654,4.349081,5.011161,0.4578257,0.280634,1.501408
5.917217,4.825594,11.04589,8.666905,1.854022,1.555577,3.914998,1.631596,0.9031836,0.848879,6.680624,4.459477,5.11723,0.4450278,0.2661937,1.500647
5.687545,4.808557,10.68283,8.784026,1.869351,1.628084,3.895143,1.578732,0.9250367,0.853846,6.54413,4.527726,5.103979,0.4794839,0.2219746,1.54077
5.878143,4.626691,10.81775,8.723544,1.654319,1.70358,3.676597,1.507452,0.8882652,0.75326,6.560281,4.413836,5.260306,0.4059746,0.2056909,1.556548
5.836421,4.436004,10.72027,8.671223,1.708081,1.778908,3.393169,1.534389,1.082401,0.7471927,6.465519,4.202478,5.265867,0.3425529,0.1669379,1.528712
5.941579,4.2483,10.58343,8.650454,1.78766,1.9125,3.284649,1.567532,0.8431396,0.7796325,6.278987,4.092759,5.155362,0.2903831,0.1256891,1.520868
6.338786,4.274738,10.04355,8.565979,1.816867,1.983805,3.215792,1.599255,0.6633658,0.7773207,6.046549,3.970833,4.962213,0.2485214,0.1875665,1.531958
6.329891,4.273502,9.887496,8.408403,1.810367,1.966034,3.309542,1.636168,0.6333233,0.8966166,6.016389,3.904004,4.821409,0.1762785,0.1900494,1.488928
6.465724,4.221016,9.968521,8.380185,1.726516,1.793316,3.109738,1.684539,0.7201391,0.8782107,6.08591,3.858538,4.635258,0.1991557,0.2048505,1.489169
6.56299,4.370884,9.986362,8.127137,1.660771,1.742277,3.203085,1.670505,0.7264199,0.8589429,6.140069,3.884239,4.569625,0.2591543,0.2483957,1.478705
6.436598,4.371709,9.791936,8.111212,1.635789,1.789903,3.13273,1.604884,0.6774391,0.8145185,6.077351,3.897864,4.233011,0.3454781,0.2509865,1.458082
6.428767,4.353272,9.634074,8.104292,1.631604,1.775692,3.125652,1.527304,0.7501767,0.6797547,6.363707,3.783291,4.591592,0.3153812,0.2753561,1.441952
5.855893,4.498132,9.389864,8.167763,1.600002,1.735822,3.096209,1.522453,0.9371254,0.6695448,6.421751,3.72061,4.82929,0.3304406,0.2170629,1.353916
5.648752,4.435809,9.196035,8.157258,1.610065,1.799299,3.208913,1.558353,0.744523,0.7087045,6.453892,3.747572,5.152586,0.3803379,0.1810784,1.279429
5.562262,4.329981,8.42058,8.000825,1.649876,1.8915,3.344145,1.605942,0.7994645,0.7127506,6.609049,3.77558,5.193586,0.3721893,0.2189038,1.261568
5.423223,4.206708,8.265461,7.760993,1.678067,1.758475,3.436311,1.62853,0.8880761,0.8060935,6.961367,3.665856,5.414472,0.3087744,0.223686,1.236042
5.611595,4.267192,8.428817,7.745812,1.733841,1.679362,3.223565,1.643883,0.9776844,0.7418439,6.857715,3.520602,5.347571,0.3036375,0.1914151,1.314738
5.972224,4.487195,8.648789,7.376922,1.742321,1.631499,3.042545,1.619569,0.9208155,0.7637286,6.544893,3.57609,5.479269,0.374447,0.1672523,1.416841
5.999009,4.437601,8.791952,7.159135,1.679259,1.571498,2.812642,1.661581,0.9921962,0.7601738,6.124532,3.470307,5.525056,0.3862635,0.1280086,1.372998
5.895285,4.375298,8.65552,7.091097,1.617561,1.54504,2.659617,1.573537,0.9533042,0.7632044,5.828997,3.363787,5.686515,0.3904219,0.1142874,1.363283
5.742419,4.633508,8.798932,7.075604,1.428365,1.43216,2.556062,1.573301,0.9837563,0.7377989,5.588644,3.332451,5.421403,0.3735004,0.1322952,1.320182
5.635772,4.607202,9.091026,7.100552,1.410843,1.46812,2.507097,1.58868,0.8565203,0.6883331,5.631884,3.299215,5.014379,0.4002949,0.1797182,1.253115
5.76348,4.241381,8.922122,7.137934,1.457838,1.613079,2.557391,1.606448,0.8637424,0.6475914,5.911633,3.276294,4.601329,0.4236298,0.2103411,1.253854
5.921912,4.046787,8.869757,7.090921,1.55678,1.719345,2.527159,1.523522,0.8098745,0.6743987,6.407466,3.224694,4.551832,0.3727968,0.2497802,1.294402
6.024342,4.163905,8.746411,7.052247,1.640291,1.841367,2.453412,1.466978,0.778998,0.6482984,6.652959,3.14667,4.570868,0.4155037,0.2520748,1.284202
5.854651,4.3001,8.510335,6.982956,1.717535,1.925493,2.386029,1.354496,0.6888685,0.7525259,6.942805,3.270036,4.785007,0.4527863,0.2458492,1.272326
5.662532,4.365572,8.104498,7.077125,1.504729,1.897966,2.289886,1.27473,0.6872754,0.8292904,7.013754,3.061985,4.820614,0.4412624,0.1479088,1.212674
5.409022,4.205493,7.685663,6.977658,1.463782,1.885342,2.229981,1.181002,0.7102282,0.8878456,7.049387,3.047977,4.93257,0.4937701,0.08939022,1.194475
5.377091,3.998438,7.781527,6.740853,1.46216,1.780704,2.246207,1.197709,0.8252661,0.8416946,7.113337,3.1214,4.775168,0.4331158,0.09468462,1.238356
5.045278,4.136158,8.078663,6.853076,1.405067,1.672251,2.25505,1.285423,0.7748802,0.8203778,7.097392,3.160137,4.581094,0.3946726,0.1569433,1.232153
4.76247,4.346355,8.204553,6.92751,1.35806,1.605858,2.207437,1.305284,0.7477481,0.8253819,6.977705,3.303537,4.564977,0.370799,0.1987832,1.279954
4.646119,4.388583,8.16581,6.902654,1.490165,1.584162,2.185337,1.353146,0.7661096,0.9168571,6.533281,3.294691,4.999702,0.2866326,0.1825916,1.31558
5.055474,4.49767,8.439871,6.720317,1.545233,1.50365,2.217828,1.27805,0.8263682,0.8193864,6.128083,3.304063,5.306239,0.2887284,0.2670036,1.290076
