seq_id,project_id,sample_id,replicat,kit,soil_type,ext_method,ext_instrument,rpm,time_seconds,time_minutes,sample_weight_mg,sample_target,ext_position,ext_plate,lib_position,lib_plate,lib_conc,conc_nanodrop,260/280,260/230,conc_qubit,integrity,library_id,lib_volume,experiment
MQ200131-1,MFD004,MFD004-1,1,FastSpin LT,Organic,Bead Beating,Fastprep-24,6 m/s,160,2.67,130.1,125,Tube,Tube,A1,LJ004-Plate 1,17.7,418.37,1.58,0.45,97.15,4897,LIB-MFD004-1-FastSpin-01,Small-scale,Benchmarking
MQ200131-2,MFD004,MFD004-1,2,FastSpin LT,Organic,Bead Beating,Fastprep-24,6 m/s,160,2.67,123.2,125,Tube,Tube,B1,LJ004-Plate 1,0.06,348.73,1.57,0.31,47.79,5252,LIB-MFD004-1-FastSpin-02,Small-scale,Benchmarking
MQ200131-3,MFD004,MFD004-1,3,FastSpin LT,Organic,Bead Beating,Fastprep-24,6 m/s,160,2.67,128.5,125,Tube,Tube,C1,LJ004-Plate 1,0.05,378.99,1.54,0.38,47.52,6199,LIB-MFD004-1-FastSpin-03,Small-scale,Benchmarking
MQ200131-4,MFD004,MFD004-2,1,FastSpin LT,Sand-Clay,Bead Beating,Fastprep-24,6 m/s,160,2.67,121,125,Tube,Tube,D1,LJ004-Plate 1,17.7,294.03,1.56,0.23,46.67,5032,LIB-MFD004-2-FastSpin-01,Small-scale,Benchmarking
MQ200131-5,MFD004,MFD004-2,2,FastSpin LT,Sand-Clay,Bead Beating,Fastprep-24,6 m/s,160,2.67,128.6,125,Tube,Tube,E1,LJ004-Plate 1,17.1,364.75,1.51,0.3,48.27,5842,LIB-MFD004-2-FastSpin-02,Small-scale,Benchmarking
MQ200131-6,MFD004,MFD004-2,3,FastSpin LT,Sand-Clay,Bead Beating,Fastprep-24,6 m/s,160,2.67,121.7,125,Tube,Tube,F1,LJ004-Plate 1,21,296.51,1.53,0.24,46.45,5463,LIB-MFD004-2-FastSpin-03,Small-scale,Benchmarking
MQ200131-7,MFD004,MFD004-3,1,FastSpin LT,Sand,Bead Beating,Fastprep-24,6 m/s,160,2.67,128,125,Tube,Tube,G1,LJ004-Plate 1,18.29,189.59,1.66,0.15,44.8,4458,LIB-MFD004-3-FastSpin-01,Small-scale,Benchmarking
MQ200131-8,MFD004,MFD004-3,2,FastSpin LT,Sand,Bead Beating,Fastprep-24,6 m/s,160,2.67,120.8,125,Tube,Tube,H1,LJ004-Plate 1,16.54,186.27,1.59,0.17,30.68,5487,LIB-MFD004-3-FastSpin-02,Small-scale,Benchmarking
MQ200131-9,MFD004,MFD004-3,3,FastSpin LT,Sand,Bead Beating,Fastprep-24,6 m/s,160,2.67,121.5,125,Tube,Tube,A2,LJ004-Plate 1,19,97.73,1.62,0.09,24.02,5766,LIB-MFD004-3-FastSpin-03,Small-scale,Benchmarking
MQ200131-10,MFD004,MFD004-4,1,FastSpin LT,Clay,Bead Beating,Fastprep-24,6 m/s,160,2.67,128.7,125,Tube,Tube,B2,LJ004-Plate 1,0.03,324.1,1.79,0.25,206,6959,LIB-MFD004-4-FastSpin-01,Small-scale,Benchmarking
MQ200131-11,MFD004,MFD004-4,2,FastSpin LT,Clay,Bead Beating,Fastprep-24,6 m/s,160,2.67,127.7,125,Tube,Tube,C2,LJ004-Plate 1,22.24,334.53,1.75,0.26,215,6789,LIB-MFD004-4-FastSpin-02,Small-scale,Benchmarking
MQ200131-12,MFD004,MFD004-4,3,FastSpin LT,Clay,Bead Beating,Fastprep-24,6 m/s,160,2.67,134.3,125,Tube,Tube,D2,LJ004-Plate 1,16.01,353.78,1.71,0.27,211,7000,LIB-MFD004-4-FastSpin-03,Small-scale,Benchmarking
MQ200131-13,MFD004,MFD004-5,1,FastSpin LT,Beach Sand,Bead Beating,Fastprep-24,6 m/s,160,2.67,129,125,Tube,Tube,E2,LJ004-Plate 1,1.41,20.94,1.88,0.02,5.24,3750,LIB-MFD004-5-FastSpin-01,Small-scale,Benchmarking
MQ200131-14,MFD004,MFD004-5,2,FastSpin LT,Beach Sand,Bead Beating,Fastprep-24,6 m/s,160,2.67,123.4,125,Tube,Tube,F2,LJ004-Plate 1,21.53,21.3,2,0.02,5.58,5749,LIB-MFD004-5-FastSpin-02,Small-scale,Benchmarking
MQ200131-15,MFD004,MFD004-5,3,FastSpin LT,Beach Sand,Bead Beating,Fastprep-24,6 m/s,160,2.67,126.3,125,Tube,Tube,G2,LJ004-Plate 1,19.93,21.57,1.82,0.02,6.02,4834,LIB-MFD004-5-FastSpin-03,Small-scale,Benchmarking
MQ200131-16,MFD004,MFD004-AS,1,FastSpin LT,Activated sludge,Bead Beating,Fastprep-24,6 m/s,160,2.67,0.6,0.6,Tube,Tube,H2,LJ004-Plate 1,19.15,121.29,1.9,0.11,101.05,Not measured,LIB-MFD004-AS-FastSpin-01,Small-scale,Benchmarking
MQ200131-17,MFD004,MFD004-AS,2,FastSpin LT,Activated sludge,Bead Beating,Fastprep-24,6 m/s,160,2.67,0.6,0.6,Tube,Tube,A3,LJ004-Plate 1,21.67,117.6,1.87,0.16,94.54,Not measured,LIB-MFD004-AS-FastSpin-02,Small-scale,Benchmarking
MQ200131-18,MFD004,MFD004-AS,3,FastSpin LT,Activated sludge,Bead Beating,Fastprep-24,6 m/s,160,2.67,0.6,0.6,Tube,Tube,B3,LJ004-Plate 1,21.16,114.64,1.89,0.1,87.66,Not measured,LIB-MFD004-AS-FastSpin-03,Small-scale,Benchmarking
MQ200131-19,MFD004,BLANK,1,FastSpin LT,Blank,Bead Beating,Fastprep-24,6 m/s,160,2.67,0,0,Tube,Tube,C3,LJ004-Plate 1,0.04,11.6,2.09,0.01,0.01,Not measured,LIB-BLANK-FastSpin-01,Small-scale,Benchmarking
MQ200131-20,MFD004,MFD004-1,1,PowerSoil LT,Organic,Vortex,VortexGenie,Full speed,1200,20,129.9,125,Tube,Tube,D3,LJ004-Plate 1,20.3,63.1,1.87,1.89,50.63,6775,LIB-MFD004-1-PowerSoil-01,Small-scale,Benchmarking
MQ200131-21,MFD004,MFD004-1,2,PowerSoil LT,Organic,Vortex,VortexGenie,Full speed,1200,20,130.4,125,Tube,Tube,E3,LJ004-Plate 1,22.3,65.24,1.88,1.86,47.23,6719,LIB-MFD004-1-PowerSoil-02,Small-scale,Benchmarking
MQ200131-22,MFD004,MFD004-1,3,PowerSoil LT,Organic,Vortex,VortexGenie,Full speed,1200,20,118.6,125,Tube,Tube,F3,LJ004-Plate 1,19.66,54.82,1.87,1.92,43.27,6846,LIB-MFD004-1-PowerSoil-03,Small-scale,Benchmarking
MQ200131-23,MFD004,MFD004-2,1,PowerSoil LT,Sand-Clay,Vortex,VortexGenie,Full speed,1200,20,119.3,125,Tube,Tube,G3,LJ004-Plate 1,18.23,25.44,1.78,1.49,17.48,8638,LIB-MFD004-2-PowerSoil-01,Small-scale,Benchmarking
MQ200131-24,MFD004,MFD004-2,2,PowerSoil LT,Sand-Clay,Vortex,VortexGenie,Full speed,1200,20,129.2,125,Tube,Tube,H3,LJ004-Plate 1,18.26,24.66,1.76,1.37,17.76,8512,LIB-MFD004-2-PowerSoil-02,Small-scale,Benchmarking
MQ200131-25,MFD004,MFD004-2,3,PowerSoil LT,Sand-Clay,Vortex,VortexGenie,Full speed,1200,20,130.6,125,Tube,Tube,A4,LJ004-Plate 1,21.77,24.9,1.81,1.58,19.17,8895,LIB-MFD004-2-PowerSoil-03,Small-scale,Benchmarking
MQ200131-26,MFD004,MFD004-3,1,PowerSoil LT,Sand,Vortex,VortexGenie,Full speed,1200,20,121.5,125,Tube,Tube,B4,LJ004-Plate 1,21.58,19.41,1.78,1.5,12.95,7620,LIB-MFD004-3-PowerSoil-01,Small-scale,Benchmarking
MQ200131-27,MFD004,MFD004-3,2,PowerSoil LT,Sand,Vortex,VortexGenie,Full speed,1200,20,123.3,125,Tube,Tube,C4,LJ004-Plate 1,24.22,20.33,1.72,1.23,12.52,8665,LIB-MFD004-3-PowerSoil-02,Small-scale,Benchmarking
MQ200131-28,MFD004,MFD004-3,3,PowerSoil LT,Sand,Vortex,VortexGenie,Full speed,1200,20,131.2,125,Tube,Tube,D4,LJ004-Plate 1,19.9,18.17,1.83,1.56,13.08,8638,LIB-MFD004-3-PowerSoil-03,Small-scale,Benchmarking
MQ200131-29,MFD004,MFD004-4,1,PowerSoil LT,Clay,Vortex,VortexGenie,Full speed,1200,20,125.7,125,Tube,Tube,E4,LJ004-Plate 1,19.44,57.36,1.89,1.95,46.77,9211,LIB-MFD004-4-PowerSoil-01,Small-scale,Benchmarking
MQ200131-30,MFD004,MFD004-4,2,PowerSoil LT,Clay,Vortex,VortexGenie,Full speed,1200,20,127.7,125,Tube,Tube,F4,LJ004-Plate 1,21.37,64.88,1.89,1.94,54.19,7878,LIB-MFD004-4-PowerSoil-02,Small-scale,Benchmarking
MQ200131-31,MFD004,MFD004-4,3,PowerSoil LT,Clay,Vortex,VortexGenie,Full speed,1200,20,121.1,125,Tube,Tube,G4,LJ004-Plate 1,20.1,58.89,1.87,1.95,48.39,8944,LIB-MFD004-4-PowerSoil-03,Small-scale,Benchmarking
MQ200131-32,MFD004,MFD004-5,1,PowerSoil LT,Beach Sand,Vortex,VortexGenie,Full speed,1200,20,128.4,125,Tube,Tube,H4,LJ004-Plate 1,28.89,3.45,1.66,0.92,1.56,11176,LIB-MFD004-5-PowerSoil-01,Small-scale,Benchmarking
MQ200131-33,MFD004,MFD004-5,2,PowerSoil LT,Beach Sand,Vortex,VortexGenie,Full speed,1200,20,125.3,125,Tube,Tube,A5,LJ004-Plate 1,23.85,4.01,1.47,0.63,1.28,9882,LIB-MFD004-5-PowerSoil-02,Small-scale,Benchmarking
MQ200131-34,MFD004,MFD004-5,3,PowerSoil LT,Beach Sand,Vortex,VortexGenie,Full speed,1200,20,129.5,125,Tube,Tube,B5,LJ004-Plate 1,25.13,2.72,1.31,0.55,1.56,11015,LIB-MFD004-5-PowerSoil-03,Small-scale,Benchmarking
MQ200131-35,MFD004,MFD004-AS,1,PowerSoil LT,Activated sludge,Vortex,VortexGenie,Full speed,1200,20,0.6,0.6,Tube,Tube,C5,LJ004-Plate 1,26.23,30.66,1.84,1.88,25,Not measured,LIB-MFD004-AS-PowerSoil-01,Small-scale,Benchmarking
MQ200131-36,MFD004,MFD004-AS,2,PowerSoil LT,Activated sludge,Vortex,VortexGenie,Full speed,1200,20,0.6,0.6,Tube,Tube,D5,LJ004-Plate 1,24.38,26.55,1.85,1.9,22.85,Not measured,LIB-MFD004-AS-PowerSoil-02,Small-scale,Benchmarking
MQ200131-37,MFD004,MFD004-AS,3,PowerSoil LT,Activated sludge,Vortex,VortexGenie,Full speed,1200,20,0.6,0.6,Tube,Tube,E5,LJ004-Plate 1,18.71,31.73,1.87,1.81,28.4,Not measured,LIB-MFD004-AS-PowerSoil-03,Small-scale,Benchmarking
MQ200131-38,MFD004,BLANK,1,PowerSoil LT,Blank,Vortex,VortexGenie,Full speed,1200,20,0,0,Tube,Tube,F5,LJ004-Plate 1,0.07,1.39,1.02,0.49,0.01,Not measured,LIB-BLANK-PowerSoil-01,Small-scale,Benchmarking
MQ200131-39,MFD004,MFD004-1,1,ZymoMagbead HT,Organic,Bead Beating,Fastprep-96,1800,360,6,131.9,125,Tube,Tube,G5,LJ004-Plate 1,0.04,8.48,1.4,0.07,0.62,9932,LIB-MFD004-1-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-40,MFD004,MFD004-1,2,ZymoMagbead HT,Organic,Bead Beating,Fastprep-96,1800,360,6,120.5,125,Tube,Tube,H5,LJ004-Plate 1,21.51,39.55,1.83,0.06,2.6,14128,LIB-MFD004-1-ZymoMagbead HT-02,Small-scale,Benchmarking
MQ200131-41,MFD004,MFD004-1,3,ZymoMagbead HT,Organic,Bead Beating,Fastprep-96,1800,360,6,122.6,125,Tube,Tube,A6,LJ004-Plate 1,0.04,41.53,1.42,0.05,0.51,9481,LIB-MFD004-1-ZymoMagbead HT-03,Small-scale,Benchmarking
MQ200131-42,MFD004,MFD004-2,1,ZymoMagbead HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,129.3,125,Tube,Tube,B6,LJ004-Plate 1,18.5,18.99,1.46,0.02,0.43,18873,LIB-MFD004-2-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-43,MFD004,MFD004-2,2,ZymoMagbead HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,126.6,125,Tube,Tube,C6,LJ004-Plate 1,4.33,38.21,1.25,0.04,0.48,26291,LIB-MFD004-2-ZymoMagbead HT-02,Small-scale,Benchmarking
MQ200131-44,MFD004,MFD004-2,3,ZymoMagbead HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,123.6,125,Tube,Tube,D6,LJ004-Plate 1,10.58,15.33,1.44,0.02,0.64,18676,LIB-MFD004-2-ZymoMagbead HT-03,Small-scale,Benchmarking
MQ200131-45,MFD004,MFD004-3,1,ZymoMagbead HT,Sand,Bead Beating,Fastprep-96,1800,360,6,130,125,Tube,Tube,E6,LJ004-Plate 1,17.15,26.27,1.56,0.02,8.23,14116,LIB-MFD004-3-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-46,MFD004,MFD004-3,2,ZymoMagbead HT,Sand,Bead Beating,Fastprep-96,1800,360,6,129.5,125,Tube,Tube,F6,LJ004-Plate 1,23.35,16.69,1.73,0.04,3.99,12322,LIB-MFD004-3-ZymoMagbead HT-02,Small-scale,Benchmarking
MQ200131-47,MFD004,MFD004-3,3,ZymoMagbead HT,Sand,Bead Beating,Fastprep-96,1800,360,6,130.1,125,Tube,Tube,G6,LJ004-Plate 1,22.62,21.03,1.75,0.02,8.19,14501,LIB-MFD004-3-ZymoMagbead HT-03,Small-scale,Benchmarking
MQ200131-48,MFD004,MFD004-4,1,ZymoMagbead HT,Clay,Bead Beating,Fastprep-96,1800,360,6,119.5,125,Tube,Tube,H6,LJ004-Plate 1,23.6,35.54,1.52,0.03,12.99,15598,LIB-MFD004-4-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-49,MFD004,MFD004-4,2,ZymoMagbead HT,Clay,Bead Beating,Fastprep-96,1800,360,6,116.4,125,Tube,Tube,A7,LJ004-Plate 1,22.9,50.11,1.6,0.05,21.68,11908,LIB-MFD004-4-ZymoMagbead HT-02,Small-scale,Benchmarking
MQ200131-50,MFD004,MFD004-4,3,ZymoMagbead HT,Clay,Bead Beating,Fastprep-96,1800,360,6,123.1,125,Tube,Tube,B7,LJ004-Plate 1,21.54,18.79,1.84,0.14,19.18,11485,LIB-MFD004-4-ZymoMagbead HT-03,Small-scale,Benchmarking
MQ200131-51,MFD004,MFD004-5,1,ZymoMagbead HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,131.8,125,Tube,Tube,C7,LJ004-Plate 1,19.24,8.08,1.78,0.01,1.56,16005,LIB-MFD004-5-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-52,MFD004,MFD004-5,2,ZymoMagbead HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,134.6,125,Tube,Tube,D7,LJ004-Plate 1,21.07,27.23,1.39,0.03,1.73,27092,LIB-MFD004-5-ZymoMagbead HT-02,Small-scale,Benchmarking
MQ200131-53,MFD004,MFD004-5,3,ZymoMagbead HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,117.7,125,Tube,Tube,E7,LJ004-Plate 1,18.03,32.18,1.16,0.04,2.35,20188,LIB-MFD004-5-ZymoMagbead HT-03,Small-scale,Benchmarking
MQ200131-54,MFD004,MFD004-AS,1,ZymoMagbead HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,F7,LJ004-Plate 1,21.46,21.74,1.88,0.07,12.6,Not measured,LIB-MFD004-AS-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-55,MFD004,MFD004-AS,2,ZymoMagbead HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,G7,LJ004-Plate 1,20.05,23.87,1.87,0.1,13.75,Not measured,LIB-MFD004-AS-ZymoMagbead HT-02,Small-scale,Benchmarking
MQ200131-56,MFD004,MFD004-AS,3,ZymoMagbead HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,H7,LJ004-Plate 1,29.03,24.11,1.86,0.08,20.49,Not measured,LIB-MFD004-AS-ZymoMagbead HT-03,Small-scale,Benchmarking
MQ200131-57,MFD004,BLANK,1,ZymoMagbead HT,Blank,Bead Beating,Fastprep-96,1800,360,6,0,0,Tube,Tube,A8,LJ004-Plate 1,0.88,4.38,1.57,0.01,0.01,Not measured,LIB-BLANK-ZymoMagbead HT-01,Small-scale,Benchmarking
MQ200131-58,,Plate1-PCR-NEG,1,,PCR-NEG,,,,,,,,,,B8,LJ004-Plate 1,0.05,,,,,,LIB-Plate1-PCR-NEG-01,Small-scale,Benchmarking
MQ200131-59,,Plate1-PCR-POS,1,,PCR-POS,,,,,,,,,,C8,LJ004-Plate 1,24.15,,,,,,LIB-Plate1-PCR-POS-01,Small-scale,Benchmarking
MQ200131-60,MFD004,MFD004-1,1,PowerSoil Pro HT,Organic,Bead Beating,Fastprep-96,1800,360,6,120.2,125,Tube,Tube,A1,LJ004-Plate 2,16.3,24.55,1.94,1.99,15.33,6836,LIB-MFD004-1-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-61,MFD004,MFD004-1,2,PowerSoil Pro HT,Organic,Bead Beating,Fastprep-96,1800,360,6,127.8,125,Tube,Tube,B1,LJ004-Plate 2,17.62,25.75,1.91,1.38,14.64,7284,LIB-MFD004-1-PowerSoil Pro HT-02,Small-scale,Benchmarking
MQ200131-62,MFD004,MFD004-1,3,PowerSoil Pro HT,Organic,Bead Beating,Fastprep-96,1800,360,6,126.7,125,Tube,Tube,C1,LJ004-Plate 2,12.61,25.9,1.94,2.02,13.68,7003,LIB-MFD004-1-PowerSoil Pro HT-03,Small-scale,Benchmarking
MQ200131-63,MFD004,MFD004-2,1,PowerSoil Pro HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,126.6,125,Tube,Tube,D1,LJ004-Plate 2,15.18,18.81,1.95,1.56,11.26,6762,LIB-MFD004-2-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-64,MFD004,MFD004-2,2,PowerSoil Pro HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,125.2,125,Tube,Tube,E1,LJ004-Plate 2,15.3,22.7,1.88,1.81,8.9,7938,LIB-MFD004-2-PowerSoil Pro HT-02,Small-scale,Benchmarking
MQ200131-65,MFD004,MFD004-2,3,PowerSoil Pro HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,132,125,Tube,Tube,F1,LJ004-Plate 2,16.51,20.66,1.88,1.63,11.13,8588,LIB-MFD004-2-PowerSoil Pro HT-03,Small-scale,Benchmarking
MQ200131-66,MFD004,MFD004-3,1,PowerSoil Pro HT,Sand,Bead Beating,Fastprep-96,1800,360,6,124.1,125,Tube,Tube,G1,LJ004-Plate 2,24.57,22.08,1.91,1.16,10.58,6865,LIB-MFD004-3-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-67,MFD004,MFD004-3,2,PowerSoil Pro HT,Sand,Bead Beating,Fastprep-96,1800,360,6,121.9,125,Tube,Tube,H1,LJ004-Plate 2,21.88,13.74,1.92,1.87,13.95,7927,LIB-MFD004-3-PowerSoil Pro HT-02,Small-scale,Benchmarking
MQ200131-68,MFD004,MFD004-3,3,PowerSoil Pro HT,Sand,Bead Beating,Fastprep-96,1800,360,6,130.9,125,Tube,Tube,A2,LJ004-Plate 2,13.07,11.74,1.9,1.73,10.02,7989,LIB-MFD004-3-PowerSoil Pro HT-03,Small-scale,Benchmarking
MQ200131-69,MFD004,MFD004-4,1,PowerSoil Pro HT,Clay,Bead Beating,Fastprep-96,1800,360,6,126.5,125,Tube,Tube,B2,LJ004-Plate 2,18.87,84.47,1.92,2.15,26.4,6953,LIB-MFD004-4-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-70,MFD004,MFD004-4,2,PowerSoil Pro HT,Clay,Bead Beating,Fastprep-96,1800,360,6,117.5,125,Tube,Tube,C2,LJ004-Plate 2,15.82,66.89,1.91,2.13,54.38,7151,LIB-MFD004-4-PowerSoil Pro HT-02,Small-scale,Benchmarking
MQ200131-71,MFD004,MFD004-4,3,PowerSoil Pro HT,Clay,Bead Beating,Fastprep-96,1800,360,6,129.7,125,Tube,Tube,D2,LJ004-Plate 2,20.68,83.57,1.92,2.16,24.2,6516,LIB-MFD004-4-PowerSoil Pro HT-03,Small-scale,Benchmarking
MQ200131-72,MFD004,MFD004-5,1,PowerSoil Pro HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,127,125,Tube,Tube,E2,LJ004-Plate 2,9.18,2.11,1.61,0.99,1.06,8311,LIB-MFD004-5-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-73,MFD004,MFD004-5,2,PowerSoil Pro HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,130.9,125,Tube,Tube,F2,LJ004-Plate 2,10.16,2.16,1.82,0.95,1.64,6604,LIB-MFD004-5-PowerSoil Pro HT-02,Small-scale,Benchmarking
MQ200131-74,MFD004,MFD004-5,3,PowerSoil Pro HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,121.3,125,Tube,Tube,G2,LJ004-Plate 2,11.11,1.91,1.94,0.91,1.34,6732,LIB-MFD004-5-PowerSoil Pro HT-03,Small-scale,Benchmarking
MQ200131-75,MFD004,MFD004-AS,1,PowerSoil Pro HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,H2,LJ004-Plate 2,15.24,17.56,1.89,1.74,17.03,Not measured,LIB-MFD004-AS-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-76,MFD004,MFD004-AS,2,PowerSoil Pro HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,A3,LJ004-Plate 2,29.38,16.41,1.91,1.38,20.34,Not measured,LIB-MFD004-AS-PowerSoil Pro HT-02,Small-scale,Benchmarking
MQ200131-77,MFD004,MFD004-AS,3,PowerSoil Pro HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,B3,LJ004-Plate 2,28.41,15.88,1.93,1.93,18.7,Not measured,LIB-MFD004-AS-PowerSoil Pro HT-03,Small-scale,Benchmarking
MQ200131-78,MFD004,BLANK,1,PowerSoil Pro HT,Blank,Bead Beating,Fastprep-96,1800,360,6,0,0,Tube,Tube,C3,LJ004-Plate 2,0,1.39,2.21,0.57,0.02,Not measured,LIB-BLANK-PowerSoil Pro HT-01,Small-scale,Benchmarking
MQ200131-79,MFD004,MFD004-1,1,FastSpin HT,Organic,Bead Beating,Fastprep-96,1800,360,6,124.7,125,Tube,Tube,D3,LJ004-Plate 2,11.34,20.52,3.07,0.17,12.73,20198,LIB-MFD004-1-FastSpin HT-01,Small-scale,Benchmarking
MQ200131-80,MFD004,MFD004-1,2,FastSpin HT,Organic,Bead Beating,Fastprep-96,1800,360,6,131.5,125,Tube,Tube,E3,LJ004-Plate 2,9.56,17.38,3.24,0.17,17.6,20664,LIB-MFD004-1-FastSpin HT-02,Small-scale,Benchmarking
MQ200131-81,MFD004,MFD004-1,3,FastSpin HT,Organic,Bead Beating,Fastprep-96,1800,360,6,119.2,125,Tube,Tube,F3,LJ004-Plate 2,29.74,23.72,2.33,0.3,23.62,10631,LIB-MFD004-1-FastSpin HT-03,Small-scale,Benchmarking
MQ200131-82,MFD004,MFD004-2,1,FastSpin HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,118.8,125,Tube,Tube,G3,LJ004-Plate 2,27.48,21.29,2.52,0.21,11.55,17678,LIB-MFD004-2-FastSpin HT-01,Small-scale,Benchmarking
MQ200131-83,MFD004,MFD004-2,2,FastSpin HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,121.9,125,Tube,Tube,H3,LJ004-Plate 2,26.93,23.5,2.41,0.25,14.45,12701,LIB-MFD004-2-FastSpin HT-02,Small-scale,Benchmarking
MQ200131-84,MFD004,MFD004-2,3,FastSpin HT,Sand-Clay,Bead Beating,Fastprep-96,1800,360,6,120.9,125,Tube,Tube,A4,LJ004-Plate 2,23.66,24.82,2.61,0.22,13.95,15782,LIB-MFD004-2-FastSpin HT-03,Small-scale,Benchmarking
MQ200131-85,MFD004,MFD004-3,1,FastSpin HT,Sand,Bead Beating,Fastprep-96,1800,360,6,119.7,125,Tube,Tube,B4,LJ004-Plate 2,24.08,32.6,2.45,0.29,15.48,10158,LIB-MFD004-3-FastSpin HT-01,Small-scale,Benchmarking
MQ200131-86,MFD004,MFD004-3,2,FastSpin HT,Sand,Bead Beating,Fastprep-96,1800,360,6,116.5,125,Tube,Tube,C4,LJ004-Plate 2,23.69,49.99,2.95,0.22,11.84,11652,LIB-MFD004-3-FastSpin HT-02,Small-scale,Benchmarking
MQ200131-87,MFD004,MFD004-3,3,FastSpin HT,Sand,Bead Beating,Fastprep-96,1800,360,6,128.7,125,Tube,Tube,D4,LJ004-Plate 2,22.68,29.69,2.55,0.26,8.36,11473,LIB-MFD004-3-FastSpin HT-03,Small-scale,Benchmarking
MQ200131-88,MFD004,MFD004-4,1,FastSpin HT,Clay,Bead Beating,Fastprep-96,1800,360,6,116.4,125,Tube,Tube,E4,LJ004-Plate 2,22.64,92.46,2.08,0.66,56.91,9200,LIB-MFD004-4-FastSpin HT-01,Small-scale,Benchmarking
MQ200131-89,MFD004,MFD004-4,2,FastSpin HT,Clay,Bead Beating,Fastprep-96,1800,360,6,121.7,125,Tube,Tube,F4,LJ004-Plate 2,27.09,87.76,2.09,0.65,37.18,8657,LIB-MFD004-4-FastSpin HT-02,Small-scale,Benchmarking
MQ200131-90,MFD004,MFD004-4,3,FastSpin HT,Clay,Bead Beating,Fastprep-96,1800,360,6,132.5,125,Tube,Tube,G4,LJ004-Plate 2,24.95,88.12,2.06,0.7,51.22,8428,LIB-MFD004-4-FastSpin HT-03,Small-scale,Benchmarking
MQ200131-91,MFD004,MFD004-5,1,FastSpin HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,124.7,125,Tube,Tube,H4,LJ004-Plate 2,26.11,14,2.68,0.19,0.39,12608,LIB-MFD004-5-FastSpin HT-01,Small-scale,Benchmarking
MQ200131-92,MFD004,MFD004-5,2,FastSpin HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,124,125,Tube,Tube,A5,LJ004-Plate 2,26.65,16.83,3.47,0.17,0.41,13774,LIB-MFD004-5-FastSpin HT-02,Small-scale,Benchmarking
MQ200131-93,MFD004,MFD004-5,3,FastSpin HT,Beach Sand,Bead Beating,Fastprep-96,1800,360,6,125.3,125,Tube,Tube,B5,LJ004-Plate 2,29.95,14.47,3.36,0.17,0.4,14892,LIB-MFD004-5-FastSpin HT-03,Small-scale,Benchmarking
MQ200131-94,MFD004,MFD004-AS,1,FastSpin HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,C5,LJ004-Plate 2,25.05,44.25,2.29,0.41,8.5,Not measured,LIB-MFD004-AS-FastSpin HT-01,Small-scale,Benchmarking
MQ200131-95,MFD004,MFD004-AS,2,FastSpin HT,Activated sludge,Bead Beating,Fastprep-96,1800,360,6,0.6,0.6,Tube,Tube,D5,LJ004-Plate 2,26.34,41.09,2.24,0.42,16.83,Not measured,LIB-MFD004-AS-FastSpin HT-02,Small-scale,Benchmarking
